Time [JD],Time [UTC],Tag,Mass [kg],posx [JPL],posy [JPL],posz [JPL],velx [JPL],vely [JPL],velz [JPL],SOI [approximation]
2443401.5,1977-09-15,5,5.68e+26,-1080858085.4816144,766145113.9662057,362827389.6839845,-559884.1241807895,-618032.3320924147,-231134.75477844413,54787706.216840684
2443402.5,1977-09-16,5,5.68e+26,-1081417762.9113824,765526935.3390001,362596185.63650686,-559470.7048895649,-618324.8791496151,-231273.3236593516,54787706.216840684
2443403.5,1977-09-17,5,5.68e+26,-1081977026.8304954,764908464.2942595,362364843.06970817,-559057.1029040124,-618617.1671477733,-231411.79341317483,54787706.216840684
2443404.5,1977-09-18,5,5.68e+26,-1082535877.0563602,764289701.0910861,362133362.08273757,-558643.3184279738,-618909.1960011129,-231550.16399574844,54787706.216840684
2443405.5,1977-09-19,5,5.68e+26,-1083094313.406589,763670645.9886675,361901742.77478844,-558229.351665327,-619200.9656240196,-231688.43536297232,54787706.216840684
2443406.5,1977-09-20,5,5.68e+26,-1083652335.6989968,763051299.2462767,361669985.2450981,-557815.2028199853,-619492.4759310395,-231826.60747081132,54787706.216840684
2443407.5,1977-09-21,5,5.68e+26,-1084209943.751603,762431661.1232724,361438089.59294796,-557400.872095899,-619783.7268368801,-231964.68027529534,54787706.216840684
2443408.5,1977-09-22,5,5.68e+26,-1084767137.38263,761811731.8790984,361206055.9176633,-556986.3596970533,-620074.71825641,-232102.65373251945,54787706.216840684
2443409.5,1977-09-23,5,5.68e+26,-1085323916.4105065,761191511.7732834,360973884.31861323,-556571.6658275183,-620365.450104664,-232240.52779864962,54787706.216840684
2443410.5,1977-09-24,5,5.68e+26,-1085880280.653863,760571001.0654411,360741574.8952109,-556156.790691305,-620655.922296807,-232378.30242989818,54787706.216840684
2443411.5,1977-09-25,5,5.68e+26,-1086436229.931535,759950200.01527,360509127.74691296,-555741.7344925217,-620946.1347481904,-232515.97758255654,54787706.216840684
2443412.5,1977-09-26,5,5.68e+26,-1086991764.062562,759329108.8825532,360276542.9732199,-555326.4974353135,-621236.0873743211,-232653.5532129793,54787706.216840684
2443413.5,1977-09-27,5,5.68e+26,-1087546882.8661876,758707727.927158,360043820.67367566,-554911.0797238596,-621525.7800908629,-232791.02927758452,54787706.216840684
2443414.5,1977-09-28,5,5.68e+26,-1088101586.1618595,758086057.409036,359810960.9478678,-554495.4815623738,-621815.2128136357,-232928.40573285343,54787706.216840684
2443415.5,1977-09-29,5,5.68e+26,-1088655873.7692304,757464097.5882232,359577963.8954275,-554079.7031551044,-622104.3854586164,-233065.6825353308,54787706.216840684
2443416.5,1977-09-30,5,5.68e+26,-1089209745.508156,756841848.7248393,359344829.6160292,-553663.7447063333,-622393.2979419386,-233202.85964162496,54787706.216840684
2443417.5,1977-10-01,5,5.68e+26,-1089763201.1986973,756219311.0790879,359111558.20939076,-553247.606420375,-622681.9501798928,-233339.93700840793,54787706.216840684
2443418.5,1977-10-02,5,5.68e+26,-1090316240.6611192,755596484.9112558,358878149.7752733,-552831.288501578,-622970.3420889268,-233476.91459241533,54787706.216840684
2443419.5,1977-10-03,5,5.68e+26,-1090868863.715891,754973370.4817141,358644604.4134813,-552414.7911543222,-623258.4735856464,-233613.7923504467,54787706.216840684
2443420.5,1977-10-04,5,5.68e+26,-1091421070.1836865,754349968.0509164,358410922.2238622,-551998.1145830195,-623546.3445868142,-233750.57023936536,54787706.216840684
2443421.5,1977-10-05,5,5.68e+26,-1091972859.8853838,753726277.8794,358177103.3063066,-551581.2589921138,-623833.9550093513,-233887.24821609881,54787706.216840684
2443422.5,1977-10-06,5,5.68e+26,-1092524232.6420655,753102300.2277849,357943147.7607483,-551164.2245860792,-624121.3047703363,-234023.8262376383,54787706.216840684
2443423.5,1977-10-07,5,5.68e+26,-1093075188.2750192,752478035.3567741,357709055.68716407,-550747.0115694215,-624408.3937870063,-234160.3042610396,54787706.216840684
2443424.5,1977-10-08,5,5.68e+26,-1093625726.6057358,751853483.5271533,357474827.1855733,-550329.6201466756,-624695.2219767568,-234296.68224342246,54787706.216840684
2443425.5,1977-10-09,5,5.68e+26,-1094175847.4559119,751228644.9997904,357240462.35603845,-549912.0505224065,-624981.7892571418,-234432.96014197098,54787706.216840684
2443426.5,1977-10-10,5,5.68e+26,-1094725550.6474483,750603520.0356362,357005961.29866487,-549494.3029012085,-625268.0955458741,-234569.13791393387,54787706.216840684
2443427.5,1977-10-11,5,5.68e+26,-1095274836.0024502,749978108.8957232,356771324.1136004,-549076.3774877045,-625554.1407608252,-234705.21551662398,54787706.216840684
2443428.5,1977-10-12,5,5.68e+26,-1095823703.3432279,749352411.8411664,356536550.9010356,-548658.2744865462,-625839.9248200265,-234841.19290741908,54787706.216840684
2443429.5,1977-10-13,5,5.68e+26,-1096372152.4922957,748726429.1331624,356301641.7612037,-548239.9941024127,-626125.447641668,-234977.07004376152,54787706.216840684
2443430.5,1977-10-14,5,5.68e+26,-1096920183.2723732,748100161.0329895,356066596.79438037,-547821.536540011,-626410.7091440995,-235112.8468831582,54787706.216840684
2443431.5,1977-10-15,5,5.68e+26,-1097467795.5063846,747473607.8020078,355831416.10088384,-547402.9020040747,-626695.7092458304,-235248.52338318113,54787706.216840684
2443432.5,1977-10-16,5,5.68e+26,-1098014989.0174584,746846769.7016585,355596099.7810746,-546984.0906993643,-626980.4478655304,-235384.0995014671,54787706.216840684
2443433.5,1977-10-17,5,5.68e+26,-1098561763.6289287,746219646.9934645,355360647.93535554,-546565.1028306665,-627264.9249220287,-235519.57519571795,54787706.216840684
2443434.5,1977-10-18,5,5.68e+26,-1099108119.1643333,745592239.9390292,355125060.66417193,-546145.9386027936,-627549.1403343155,-235654.9504237006,54787706.216840684
2443435.5,1977-10-19,5,5.68e+26,-1099654055.447416,744964548.8000375,354889338.068011,-545726.598220583,-627833.094021541,-235790.22514324717,54787706.216840684
2443436.5,1977-10-20,5,5.68e+26,-1100199572.3021247,744336573.8382547,354653480.24740225,-545307.0818888971,-628116.7859030161,-235925.399312255,54787706.216840684
2443437.5,1977-10-21,5,5.68e+26,-1100744669.5526123,743708315.3155268,354417487.3029173,-544887.3898126228,-628400.2158982127,-236060.47288868687,54787706.216840684
2443438.5,1977-10-22,5,5.68e+26,-1101289347.0232368,743079773.4937805,354181359.33516973,-544467.5221966705,-628683.3839267639,-236195.44583057094,54787706.216840684
2443439.5,1977-10-23,5,5.68e+26,-1101833604.5385606,742450948.6350223,353945096.444815,-544047.4792459747,-628966.289908464,-236330.3180960009,54787706.216840684
2443440.5,1977-10-24,5,5.68e+26,-1102377441.9233522,741821841.0013391,353708698.7325505,-543627.2611654924,-629248.933763268,-236465.08964313607,54787706.216840684
2443441.5,1977-10-25,5,5.68e+26,-1102920859.0025835,741192450.854898,353472166.2991154,-543206.8681602628,-629531.3154112836,-236599.7604301991,54787706.216840684
2443442.5,1977-10-26,5,5.68e+26,-1103463855.6014328,740562778.4579453,353235499.2452907,-542786.3004352633,-629813.4347728019,-236734.33041548604,54787706.216840684
2443443.5,1977-10-27,5,5.68e+26,-1104006431.5452826,739932824.0728077,352998697.67189896,-542365.5581955351,-630095.2917682602,-236868.79955735206,54787706.216840684
2443444.5,1977-10-28,5,5.68e+26,-1104548586.6597207,739302587.9618907,352761761.6798043,-541944.6416461427,-630376.886318257,-237003.16781421853,54787706.216840684
2443445.5,1977-10-29,5,5.68e+26,-1105090320.77054,738672070.3876795,352524691.3699127,-541523.5509921741,-630658.2183435532,-237137.43514457298,54787706.216840684
2443446.5,1977-10-30,5,5.68e+26,-1105631633.7037385,738041271.6127381,352287486.8431712,-541102.2864387406,-630939.2877650731,-237271.60150696905,54787706.216840684
2443447.5,1977-10-31,5,5.68e+26,-1106172525.2855194,737410191.8997102,352050148.2005685,-540680.848190976,-631220.0945039025,-237405.6668600265,54787706.216840684
2443448.5,1977-11-01,5,5.68e+26,-1106712995.3422906,736778831.5113175,351812675.5431347,-540259.2364540384,-631500.63848129,-237539.63116243153,54787706.216840684
2443449.5,1977-11-02,5,5.68e+26,-1107253043.700666,736147190.7103609,351575068.97194093,-539837.4514331084,-631780.919618647,-237673.4943729363,54787706.216840684
2443450.5,1977-11-03,5,5.68e+26,-1107792670.187464,735515269.7597197,351337328.58809984,-539415.4933333899,-632060.9378375472,-237807.25645035948,54787706.216840684
2443451.5,1977-11-04,5,5.68e+26,-1108331874.6297083,734883068.9223514,351099454.49276495,-538993.3623601097,-632340.6930597269,-237940.9173535858,54787706.216840684
2443452.5,1977-11-05,5,5.68e+26,-1108870656.854628,734250588.4612919,350861446.7871311,-538571.0587185179,-632620.1852070853,-238074.4770415666,54787706.216840684
2443453.5,1977-11-06,5,5.68e+26,-1109409016.6896577,733617828.6396549,350623305.5724339,-538148.5826138875,-632899.4142016843,-238207.9354733192,54787706.216840684
2443454.5,1977-11-07,5,5.68e+26,-1109946953.9624367,732984789.720632,350385030.94995016,-537725.9342515145,-633178.3799657484,-238341.29260792746,54787706.216840684
2443455.5,1977-11-08,5,5.68e+26,-1110484468.50081,732351471.9674927,350146623.0209974,-537303.1138367178,-633457.0824216653,-238474.5484045416,54787706.216840684
2443456.5,1977-11-09,5,5.68e+26,-1111021560.1328278,731717875.6435839,349908081.886934,-536880.1215748393,-633735.5214919846,-238607.70282237817,54787706.216840684
2443457.5,1977-11-10,5,5.68e+26,-1111558228.6867456,731084001.0123297,349669407.64915913,-536456.9576712438,-634013.6970994201,-238740.75582072022,54787706.216840684
2443458.5,1977-11-11,5,5.68e+26,-1112094473.9910247,730449848.3372318,349430600.40911263,-536033.6223313187,-634291.6091668474,-238873.7073589172,54787706.216840684
2443459.5,1977-11-12,5,5.68e+26,-1112630295.8743312,729815417.8818684,349191660.2682749,-535610.1157604746,-634569.257617306,-239006.55739638497,54787706.216840684
2443460.5,1977-11-13,5,5.68e+26,-1113165694.165537,729180709.9098951,348952587.3281669,-535186.4381641443,-634846.6423739976,-239139.30589260597,54787706.216840684
2443461.5,1977-11-14,5,5.68e+26,-1113700668.6937196,728545724.6850438,348713381.69035023,-534762.589747784,-635123.7633602873,-239271.95280712907,54787706.216840684
2443462.5,1977-11-15,5,5.68e+26,-1114235219.2881613,727910462.4711235,348474043.4564267,-534338.570716872,-635400.6204997036,-239404.49809956978,54787706.216840684
2443463.5,1977-11-16,5,5.68e+26,-1114769345.7783504,727274923.5320188,348234572.72803855,-533914.3812769097,-635677.2137159376,-239536.9417296099,54787706.216840684
2443464.5,1977-11-17,5,5.68e+26,-1115303047.9939806,726639108.1316913,347994969.6068684,-533490.0216334208,-635953.542932844,-239669.2836569982,54787706.216840684
2443465.5,1977-11-18,5,5.68e+26,-1115836325.7649512,726003016.5341783,347755234.19463885,-533065.4919919521,-636229.6080744406,-239801.52384154967,54787706.216840684
2443466.5,1977-11-19,5,5.68e+26,-1116369178.921367,725366649.0035928,347515366.5931129,-532640.792558072,-636505.4090649085,-239933.66224314616,54787706.216840684
2443467.5,1977-11-20,5,5.68e+26,-1116901607.2935383,724730005.804124,347275366.90409356,-532215.9235373726,-636780.9458285919,-240065.69882173603,54787706.216840684
2443468.5,1977-11-21,5,5.68e+26,-1117433610.7119813,724093087.2000364,347035235.22942376,-531790.8851354674,-637056.2182899986,-240197.63353733433,54787706.216840684
2443469.5,1977-11-22,5,5.68e+26,-1117965189.0074174,723455893.4556699,346794971.67098653,-531365.6775579931,-637331.2263737998,-240329.4663500229,54787706.216840684
2443470.5,1977-11-23,5,5.68e+26,-1118496342.010774,722818424.8354397,346554576.3307046,-530940.3010106087,-637605.97000483,-240461.19721995012,54787706.216840684
2443471.5,1977-11-24,5,5.68e+26,-1119027069.553184,722180681.6038362,346314049.3105408,-530514.755698995,-637880.4491080872,-240592.82610733123,54787706.216840684
2443472.5,1977-11-25,5,5.68e+26,-1119557371.4659858,721542664.0254245,346073390.7124974,-530089.0418288559,-638154.6636087332,-240724.35297244816,54787706.216840684
2443473.5,1977-11-26,5,5.68e+26,-1120087247.580724,720904372.3648446,345832600.63861656,-529663.1596059483,-638428.6134320578,-240855.7777756357,54787706.216840684
2443474.5,1977-11-27,5,5.68e+26,-1120616697.7291486,720265806.886811,345591679.19097996,-529237.1092359825,-638702.2985035817,-240987.10047732055,54787706.216840684
2443475.5,1977-11-28,5,5.68e+26,-1121145721.7432156,719626967.8561127,345350626.47170895,-528810.890924738,-638975.7187489468,-241118.32103798084,54787706.216840684
2443476.5,1977-11-29,5,5.68e+26,-1121674319.4550862,718987855.5376132,345109442.5829642,-528384.5048780157,-639248.8740939581,-241249.43941816126,54787706.216840684
2443477.5,1977-11-30,5,5.68e+26,-1122202490.6971283,718348470.1962496,344868127.6269459,-527957.9513016378,-639521.7644645841,-241380.45557847308,54787706.216840684
2443478.5,1977-12-01,5,5.68e+26,-1122730235.301915,717708812.0970335,344626681.70589364,-527531.2304014479,-639794.3897869558,-241511.3694795939,54787706.216840684
2443479.5,1977-12-02,5,5.68e+26,-1123257553.1022253,717068881.5050497,344385104.9220862,-527104.3423833103,-640066.7499873672,-241642.18108226772,54787706.216840684
2443480.5,1977-12-03,5,5.68e+26,-1123784443.9310443,716428678.6854572,344143397.37784165,-526677.2874531121,-640338.8449922752,-241772.89034730484,54787706.216840684
2443481.5,1977-12-04,5,5.68e+26,-1124310907.6215627,715788203.9034882,343901559.1755172,-526250.0658167612,-640610.674728299,-241903.4972355819,54787706.216840684
2443482.5,1977-12-05,5,5.68e+26,-1124836944.0071778,715147457.424448,343659590.4175091,-525822.6776801873,-640882.2391222203,-242034.00170804161,54787706.216840684
2443483.5,1977-12-06,5,5.68e+26,-1125362552.9214919,714506439.5137154,343417491.2062527,-525395.123249342,-641153.538100983,-242164.4037256931,54787706.216840684
2443484.5,1977-12-07,5,5.68e+26,-1125887734.1983137,713865150.4367421,343175261.64422226,-524967.4027301988,-641424.5715916932,-242294.70324961143,54787706.216840684
2443485.5,1977-12-08,5,5.68e+26,-1126412487.671658,713223590.4590523,342932901.833931,-524539.5163287536,-641695.3395216188,-242424.9002409379,54787706.216840684
2443486.5,1977-12-09,5,5.68e+26,-1126936813.1757457,712581759.8462433,342690411.8779309,-524111.4642510236,-641965.8418181897,-242554.99466087966,54787706.216840684
2443487.5,1977-12-10,5,5.68e+26,-1127460710.5450034,711939658.8639845,342447791.8788126,-523683.246703049,-642236.0784089977,-242684.98647071005,54787706.216840684
2443488.5,1977-12-11,5,5.68e+26,-1127984179.6140637,711297287.778018,342205041.9392057,-523254.8638908918,-642506.0492217958,-242814.8756317682,54787706.216840684
2443489.5,1977-12-12,5,5.68e+26,-1128507220.2177658,710654646.8541576,341962162.1617782,-522826.31602063647,-642775.7541844982,-242944.66210545923,54787706.216840684
2443490.5,1977-12-13,5,5.68e+26,-1129029832.1911545,710011736.3582896,341719152.64923674,-522397.6032983901,-643045.1932251813,-243074.345853254,54787706.216840684
2443491.5,1977-12-14,5,5.68e+26,-1129552015.3694806,709368556.5563718,341476013.50432646,-521968.7259302823,-643314.3662720815,-243203.92683668918,54787706.216840684
2443492.5,1977-12-15,5,5.68e+26,-1130073769.5882018,708725107.7144339,341232744.82983094,-521539.6841224652,-643583.2732535972,-243333.4050173673,54787706.216840684
2443493.5,1977-12-16,5,5.68e+26,-1130595094.682981,708081390.0985769,340989346.72857213,-521110.47808111407,-643851.914098287,-243462.7803569565,54787706.216840684
2443494.5,1977-12-17,5,5.68e+26,-1131115990.4896882,707437403.9749734,340745819.3034102,-520681.1080124266,-644120.2887348704,-243592.0528171906,54787706.216840684
2443495.5,1977-12-18,5,5.68e+26,-1131636456.8443987,706793149.609867,340502162.6572436,-520251.5741226236,-644388.3970922274,-243721.22235986887,54787706.216840684
2443496.5,1977-12-19,5,5.68e+26,-1132156493.583395,706148627.2695724,340258376.893009,-519821.876617949,-644656.2390993986,-243850.28894685642,54787706.216840684
2443497.5,1977-12-20,5,5.68e+26,-1132676100.5431652,705503837.2204752,340014462.11368114,-519392.0157046698,-644923.8146855851,-243979.25254008354,54787706.216840684
2443498.5,1977-12-21,5,5.68e+26,-1133195277.5604036,704858779.7290317,339770418.42227274,-518961.99158907635,-645191.1237801473,-244108.11310154627,54787706.216840684
2443499.5,1977-12-22,5,5.68e+26,-1133714024.4720113,704213455.0617689,339526245.9218346,-518531.8044774821,-645458.1663126065,-244236.87059330585,54787706.216840684
2443500.5,1977-12-23,5,5.68e+26,-1134232341.1150954,703567863.485284,339281944.71545535,-518101.45457622403,-645724.9422126436,-244365.52497748894,54787706.216840684
2443501.5,1977-12-24,5,5.68e+26,-1134750227.3269694,702922005.2662444,339037514.90626144,-517670.9420916627,-645991.451410099,-244494.07621628756,54787706.216840684
2443502.5,1977-12-25,5,5.68e+26,-1135267682.945153,702275880.6713879,338792956.5974171,-517240.26723018236,-646257.693834973,-244622.52427195886,54787706.216840684
2443503.5,1977-12-26,5,5.68e+26,-1135784707.8073728,701629489.967522,338548269.8921244,-516809.4301981906,-646523.6694174252,-244750.86910682547,54787706.216840684
2443504.5,1977-12-27,5,5.68e+26,-1136301301.7515614,700982833.4215237,338303454.89362293,-516378.4312021193,-646789.3780877743,-244879.1106832748,54787706.216840684
2443505.5,1977-12-28,5,5.68e+26,-1136817464.615858,700335911.3003403,338058511.7051899,-515947.2704484456,-647054.8197764275,-245007.24896373248,54787706.216840684
2443506.5,1977-12-29,5,5.68e+26,-1137333196.2386081,699688723.8709879,337813440.43013996,-515515.9481436266,-647319.9944140495,-245135.28391072561,54787706.216840684
2443507.5,1977-12-30,5,5.68e+26,-1137848496.4583638,699041271.4005523,337568241.17182535,-515084.46449416387,-647584.9019314155,-245263.21548682882,54787706.216840684
2443508.5,1977-12-31,5,5.68e+26,-1138363365.1138837,698393554.1561881,337322914.03363574,-514652.81970657874,-647849.5422594583,-245391.04365468086,54787706.216840684
2443509.5,1978-01-01,5,5.68e+26,-1138877802.044133,697745572.4051194,337077459.1189979,-514221.0139874128,-648113.9153292675,-245518.76837698455,54787706.216840684
2443510.5,1978-01-02,5,5.68e+26,-1139391807.0882835,697097326.4146386,336831876.531376,-513789.047543227,-648378.0210720894,-245646.38961650658,54787706.216840684
2443511.5,1978-01-03,5,5.68e+26,-1139905380.0857134,696448816.4521071,336586166.3742715,-513356.9205806016,-648641.8594193276,-245773.90733607786,54787706.216840684
2443512.5,1978-01-04,5,5.68e+26,-1140418520.8760073,695800042.7849547,336340328.75122285,-512924.6333061364,-648905.4303025418,-245901.3214985933,54787706.216840684
2443513.5,1978-01-05,5,5.68e+26,-1140931229.298957,695151005.6806794,336094363.76580566,-512492.18592645007,-649168.7336534492,-246028.63206701167,54787706.216840684
2443514.5,1978-01-06,5,5.68e+26,-1141443505.1945608,694501705.4068478,335848271.52163255,-512059.57864818024,-649431.7694039234,-246155.8390043559,54787706.216840684
2443515.5,1978-01-07,5,5.68e+26,-1141955348.4030228,693852142.2310944,335602052.12235296,-511626.8116779829,-649694.537485994,-246282.9422737128,54787706.216840684
2443516.5,1978-01-08,5,5.68e+26,-1142466758.764755,693202316.4211214,335355705.6716534,-511193.8852225326,-649957.0378318479,-246409.9418382331,54787706.216840684
2443517.5,1978-01-09,5,5.68e+26,-1142977736.1203752,692552228.2446986,335109232.273257,-510760.7994885223,-650219.2703738281,-246536.8376611315,54787706.216840684
2443518.5,1978-01-10,5,5.68e+26,-1143488280.310708,691901877.9696641,334862632.0309239,-510327.5546826625,-650481.2350444342,-246663.6297056865,54787706.216840684
2443519.5,1978-01-11,5,5.68e+26,-1143998391.1767855,691251265.8639227,334615905.04845065,-509894.15101168194,-650742.9317763218,-246790.31793524072,54787706.216840684
2443520.5,1978-01-12,5,5.68e+26,-1144508068.5598452,690600392.1954467,334369051.42967063,-509460.5886823268,-651004.3605023033,-246916.90231320055,54787706.216840684
2443521.5,1978-01-13,5,5.68e+26,-1145017312.3013327,689949257.2322757,334122071.27845365,-509026.8679013605,-651265.5211553468,-247043.38280303625,54787706.216840684
2443522.5,1978-01-14,5,5.68e+26,-1145526122.2428997,689297861.242516,333874964.6987061,-508592.98887556384,-651526.4136685767,-247169.759368282,54787706.216840684
2443523.5,1978-01-15,5,5.68e+26,-1146034498.2264047,688646204.4943408,333627731.7943707,-508158.9518117345,-651787.0379752737,-247296.03197253562,54787706.216840684
2443524.5,1978-01-16,5,5.68e+26,-1146542440.0939128,687994287.2559898,333380372.6694268,-507724.7569166872,-652047.3940088743,-247422.20057945908,54787706.216840684
2443525.5,1978-01-17,5,5.68e+26,-1147049947.6876965,687342109.7957696,333132887.4278897,-507290.40439725283,-652307.4817029712,-247548.26515277787,54787706.216840684
2443526.5,1978-01-18,5,5.68e+26,-1147557020.8502347,686689672.3820524,332885276.1738112,-506855.8944602789,-652567.3009913126,-247674.22565628146,54787706.216840684
2443527.5,1978-01-19,5,5.68e+26,-1148063659.4242134,686036975.2832775,332637539.0112791,-506421.22731262917,-652826.8518078028,-247800.08205382293,54787706.216840684
2443528.5,1978-01-20,5,5.68e+26,-1148569863.2525253,685384018.7679495,332389676.04441756,-505986.4031611831,-653086.1340865021,-247925.8343093193,54787706.216840684
2443529.5,1978-01-21,5,5.68e+26,-1149075632.1782703,684730803.104639,332141687.3773865,-505551.422212836,-653345.1477616263,-248051.48238675125,54787706.216840684
2443530.5,1978-01-22,5,5.68e+26,-1149580966.0447545,684077328.5619826,331893573.114382,-505116.28467449895,-653603.8927675463,-248177.0262501632,54787706.216840684
2443531.5,1978-01-23,5,5.68e+26,-1150085864.6954916,683423595.4086822,331645333.3596361,-504680.9907530981,-653862.3690387896,-248302.4658636632,54787706.216840684
2443532.5,1978-01-24,5,5.68e+26,-1150590327.974202,682769603.9135051,331396968.21741664,-504245.54065557505,-654120.5765100386,-248427.8011914232,54787706.216840684
2443533.5,1978-01-25,5,5.68e+26,-1151094355.724813,682115354.3452839,331148477.7920271,-503809.934588886,-654378.5151161313,-248553.03219767864,54787706.216840684
2443534.5,1978-01-26,5,5.68e+26,-1151597947.791459,681460846.9729161,330899862.187807,-503374.1727600021,-654636.1847920608,-248678.15884672877,54787706.216840684
2443535.5,1978-01-27,5,5.68e+26,-1152101104.0184813,680806082.0653647,330651121.5091313,-502938.2553759091,-654893.5854729762,-248803.18110293642,54787706.216840684
2443536.5,1978-01-28,5,5.68e+26,-1152603824.250428,680151059.8916569,330402255.86041063,-502502.18264360685,-655150.7170941811,-248928.09893072795,54787706.216840684
2443537.5,1978-01-29,5,5.68e+26,-1153106108.3320546,679495780.7208844,330153265.3460912,-502065.9547701027,-655407.579591129,-249052.9122945917,54787706.216840684
2443538.5,1978-01-30,5,5.68e+26,-1153607956.1083233,678840244.8222041,329904150.0706546,-501629.57196242566,-655664.172899428,-249177.6211590787,54787706.216840684
2443539.5,1978-01-31,5,5.68e+26,-1154109367.4244037,678184452.4648366,329654910.13861793,-501193.0344276141,-655920.4969548472,-249302.2254888062,54787706.216840684
2443540.5,1978-02-01,5,5.68e+26,-1154610342.1256719,677528403.9180667,329405545.6545337,-500756.34237271897,-656176.5516933099,-249426.72524845478,54787706.216840684
2443541.5,1978-02-02,5,5.68e+26,-1155110880.0577114,676872099.4512436,329156056.7229895,-500319.49600480375,-656432.3370508935,-249551.1204027682,54787706.216840684
2443542.5,1978-02-03,5,5.68e+26,-1155610981.0663128,676215539.3337799,328906443.44860834,-499882.495530944,-656687.8529638301,-249675.41091655378,54787706.216840684
2443543.5,1978-02-04,5,5.68e+26,-1156110644.9974737,675558723.835152,328656705.93604827,-499445.3411582272,-656943.0993685058,-249799.59675468196,54787706.216840684
2443544.5,1978-02-05,5,5.68e+26,-1156609871.6973987,674901653.2249001,328406844.2900025,-499008.0330937517,-657198.0762014616,-249923.67788208686,54787706.216840684
2443545.5,1978-02-06,5,5.68e+26,-1157108661.0124996,674244327.7726275,328156858.6151993,-498570.57154462714,-657452.7833993927,-250047.65426376587,54787706.216840684
2443546.5,1978-02-07,5,5.68e+26,-1157607012.7893956,673586747.7480007,327906749.0164019,-498132.9567179741,-657707.220899149,-250171.52586477983,54787706.216840684
2443547.5,1978-02-08,5,5.68e+26,-1158104926.8749123,672928913.4207495,327656515.5984083,-497695.1888209229,-657961.3886377346,-250295.29265025325,54787706.216840684
2443548.5,1978-02-09,5,5.68e+26,-1158602403.116083,672270825.0606666,327406158.4660515,-497257.26806061435,-658215.2865523086,-250418.9545853739,54787706.216840684
2443549.5,1978-02-10,5,5.68e+26,-1159099441.360148,671612482.9376072,327155677.72419924,-496819.19464419887,-658468.914580185,-250542.5116353934,54787706.216840684
2443550.5,1978-02-11,5,5.68e+26,-1159596041.454555,670953887.3214893,326905073.477754,-496380.96877883584,-658722.2726588314,-250665.96376562674,54787706.216840684
2443551.5,1978-02-12,5,5.68e+26,-1160092203.2469585,670295038.4822934,326654345.8316528,-495942.5906716938,-658975.3607258714,-250789.3109414526,54787706.216840684
2443552.5,1978-02-13,5,5.68e+26,-1160587926.58522,669635936.6900622,326403494.8908674,-495504.0605299496,-659228.1787190827,-250912.55312831336,54787706.216840684
2443553.5,1978-02-14,5,5.68e+26,-1161083211.3174093,668976582.2149005,326152520.760404,-495065.3785607888,-659480.726576398,-251035.6902917148,54787706.216840684
2443554.5,1978-02-15,5,5.68e+26,-1161578057.2918017,668316975.3269753,325901423.5453033,-494626.54497140466,-659733.0042359048,-251158.72239722696,54787706.216840684
2443555.5,1978-02-16,5,5.68e+26,-1162072464.356881,667657116.2965152,325650203.3506403,-494187.5599689979,-659985.0116358455,-251281.64941048296,54787706.216840684
