Time [JD],Time [UTC],Tag,Mass [kg],posx [JPL],posy [JPL],posz [JPL],velx [JPL],vely [JPL],velz [JPL],SOI [approximation]
2443441.5,1977-10-25,2,5.969999999999999e+24,126865717.69174808,71277182.93785174,30895065.247024447,-1396142.0482277665,1998633.133278342,866586.515266904,924415.912712015
2443442.5,1977-10-26,2,5.969999999999999e+24,125450610.52081971,73264897.32782261,31756917.16618798,-1434006.3738460154,1976692.908781441,857072.7750763757,924415.912712015
2443443.5,1977-10-27,2,5.969999999999999e+24,123997838.82179166,75230364.24366122,32609122.1192238,-1471469.0692047128,1954139.1561763186,847293.0041281948,924415.912712015
2443444.5,1977-10-28,2,5.969999999999999e+24,122507810.31560545,77172973.10646491,33451415.354219005,-1508517.9680914269,1930977.809563804,837249.775594101,924415.912712015
2443445.5,1977-10-29,2,5.969999999999999e+24,120980944.84312777,79092119.37835617,34283534.73881553,-1545140.9977018272,1907215.0167464807,826945.7553472873,924415.912712015
2443446.5,1977-10-30,2,5.969999999999999e+24,119417674.26923876,80987204.77573305,35105220.85271192,-1581326.1836489686,1882857.1383154695,816383.7015576601,924415.912712015
2443447.5,1977-10-31,2,5.969999999999999e+24,117818442.38190904,82857637.48157573,35916217.07974479,-1617061.6549724932,1857910.7466765435,805566.4642565418,924415.912712015
2443448.5,1977-11-01,2,5.969999999999999e+24,116183704.78627612,84702832.35674848,36716269.699520566,-1652335.6491282168,1832382.6250140953,794496.984872363,924415.912712015
2443449.5,1977-11-02,2,5.969999999999999e+24,114513928.79374686,86522211.15023255,37505127.97856829,-1687136.5169442461,1806279.7661878148,783178.2957372937,924415.912712015
2443450.5,1977-11-03,2,5.969999999999999e+24,112809593.30616462,88315202.70821917,38282544.26098421,-1721452.7275345435,1779609.3715550096,771613.5195636703,924415.912712015
2443451.5,1977-11-04,2,5.969999999999999e+24,111071188.6950865,90081243.18198416,39048274.05853682,-1755272.873164395,1752378.8497101583,759805.8688882111,924415.912712015
2443452.5,1977-11-05,2,5.969999999999999e+24,109299216.6762205,91819776.23445676,39802076.14019886,-1788585.6740646828,1724595.8151317856,747758.6454810455,924415.912712015
2443453.5,1977-11-06,2,5.969999999999999e+24,107494190.17907462,93530253.24538405,40543712.62106901,-1821379.9831939915,1696268.086724531,735475.2397152758,924415.912712015
2443454.5,1977-11-07,2,5.969999999999999e+24,105656633.21186914,95212133.51497872,41272949.05064094,-1853644.7909505435,1667403.6862409508,722959.1298909009,924415.912712015
2443455.5,1977-11-08,2,5.969999999999999e+24,103787080.7217593,96864884.46592045,41989554.50036996,-1885369.229841544,1638010.836563148,710213.8815042695,924415.912712015
2443456.5,1977-11-09,2,5.969999999999999e+24,101886078.45040315,98487981.84355848,42693301.650476806,-1916542.5791279029,1608097.959818824,697243.1464506054,924415.912712015
2443457.5,1977-11-10,2,5.969999999999999e+24,99954182.78488497,100080909.91413726,43383966.87591484,-1947154.269473455,1577673.675308048,684050.6621461237,924415.912712015
2443458.5,1977-11-11,2,5.969999999999999e+24,97991960.6039727,101643161.6608488,44061330.3314149,-1977193.8876320524,1546746.7972335366,670640.2505619342,924415.912712015
2443459.5,1977-11-12,2,5.969999999999999e+24,95999989.11965366,103174238.9775194,44725176.035518505,-2006651.1812154409,1515326.332232367,657015.8171627502,924415.912712015
2443460.5,1977-11-13,2,5.969999999999999e+24,93978855.71385649,104673652.8597471,45375291.95350826,-2035516.0635420354,1483421.4767698941,643181.3497730907,924415.912712015
2443461.5,1977-11-14,2,5.969999999999999e+24,91929157.77029417,106140923.59339091,46011470.07917963,-2063778.6185461741,1451041.6144500894,629140.9173940354,924415.912712015
2443462.5,1977-11-15,2,5.969999999999999e+24,89851502.501388,107575580.94035253,46633506.515416406,-2091429.1056913834,1418196.313303863,614898.6690011894,924415.912712015
2443463.5,1977-11-16,2,5.969999999999999e+24,87746506.77031213,108977164.3216561,47241201.553567365,-2118457.96480372,1384895.3230985429,600458.8323510116,924415.912712015
2443464.5,1977-11-17,2,5.969999999999999e+24,85614796.90826981,110345222.99784398,47834359.75163481,-2144855.8207688318,1351148.572654472,585825.7127970256,924415.912712015
2443465.5,1977-11-18,2,5.969999999999999e+24,83457008.52715118,111679316.24667501,48412790.01127867,-2170613.4880705196,1316966.167125061,571003.692101427,924415.912712015
2443466.5,1977-11-19,2,5.969999999999999e+24,81273786.32772948,112979013.53806268,48976305.6536209,-2195721.9751788075,1282358.3851880478,555997.2272201456,924415.912712015
2443467.5,1977-11-20,2,5.969999999999999e+24,79065783.90353341,114243894.70614038,49524724.49381225,-2220172.4888154133,1247335.6761019216,540810.8490390393,924415.912712015
2443468.5,1977-11-21,2,5.969999999999999e+24,76833663.54050061,115473550.11830224,50057868.91430309,-2243956.438131276,1211908.6565964504,525449.1610436704,924415.912712015
2443469.5,1977-11-22,2,5.969999999999999e+24,74578096.01248503,116667580.84104511,50575565.93674644,-2267065.4388256175,1176088.1075844122,509916.8379127645,924415.912712015
2443470.5,1977-11-23,2,5.969999999999999e+24,72299760.37266667,117825598.80243379,51077647.29245513,-2289491.3172238413,1139884.9706975042,494218.6240332802,924415.912712015
2443471.5,1977-11-24,2,5.969999999999999e+24,69999343.74090086,118947226.95101896,51563949.4913359,-2311226.1143211834,1103310.3446579513,478359.3319399045,924415.912712015
2443472.5,1977-11-25,2,5.969999999999999e+24,67677541.08703743,120032099.4110484,52034313.8892261,-2332262.0898030866,1066375.481493754,462343.8406802569,924415.912712015
2443473.5,1977-11-26,2,5.969999999999999e+24,65335055.010229886,121079861.63382198,52488586.753560886,-2352591.726034976,1029091.7826208173,446177.0941157062,924415.912712015
2443474.5,1977-11-27,2,5.969999999999999e+24,62972595.51428302,122090170.54507725,52926619.327316515,-2372207.732004842,991470.7948174033,429864.09917018446,924415.912712015
2443475.5,1977-11-28,2,5.969999999999999e+24,60590879.77907494,123062694.6882954,53348267.89117592,-2391103.0472224588,953524.2060980547,413409.9240297407,924415.912712015
2443476.5,1977-11-29,2,5.969999999999999e+24,58190631.9281144,123997114.36384365,53753393.82387607,-2409270.8455481865,915263.8415156971,396819.69630845514,924415.912712015
2443477.5,1977-11-30,2,5.969999999999999e+24,55772582.79230903,124893121.7638887,54141863.66070715,-2426704.538941429,876701.6589014172,380098.6011862551,924415.912712015
2443478.5,1977-12-01,2,5.969999999999999e+24,53337469.67003043,125750421.10302243,54513549.15013795,-2443397.781115082,837849.7445521486,363251.879524982,924415.912712015
2443479.5,1977-12-02,2,5.969999999999999e+24,50886036.083578944,126568728.7445536,54868327.30854916,-2459344.4710796745,798720.3088753476,346284.8259688914,924415.912712015
2443480.5,1977-12-03,2,5.969999999999999e+24,48419031.53216433,127347773.32242371,55206080.47306053,-2474538.756565395,759325.6819930951,329202.78703208885,924415.912712015
2443481.5,1977-12-04,2,5.969999999999999e+24,45937211.241530165,128087295.85870683,55526696.352439456,-2488975.037310776,719678.3093054369,312011.15917396016,924415.912712015
2443482.5,1977-12-05,2,5.969999999999999e+24,43441335.910361186,128787049.87665106,55830068.076078735,-2502647.968206197,679790.7470095345,294715.3868619143,924415.912712015
2443483.5,1977-12-06,2,5.969999999999999e+24,40932171.45362455,129446801.50921336,56116094.241029344,-2515552.462280619,639675.6575648658,277320.9606173522,924415.912712015
2443484.5,1977-12-07,2,5.969999999999999e+24,38410488.74300663,130066329.60302508,56384678.957067005,-2527683.6935227145,599345.8050850306,259833.41503544044,924415.912712015
2443485.5,1977-12-08,2,5.969999999999999e+24,35877063.34461297,130645425.81770012,56635731.889759175,-2539037.0995340236,558814.0506255827,242258.32676293538,924415.912712015
2443486.5,1977-12-09,2,5.969999999999999e+24,33332675.254095905,131183894.72036298,56869168.30148031,-2549608.384022596,518093.3473288455,224601.31241301104,924415.912712015
2443487.5,1977-12-10,2,5.969999999999999e+24,30778108.629359316,131681553.87523358,57084909.09030097,-2559393.5191610055,477196.73538717604,206868.02639498576,924415.912712015
2443488.5,1977-12-11,2,5.969999999999999e+24,28214151.52095582,132138233.92807458,57282880.826657526,-2568388.7478524335,436137.33680409036,189064.15864437635,924415.912712015
2443489.5,1977-12-12,2,5.969999999999999e+24,25641595.600243956,132553778.68530653,57463015.78770408,-2576590.585947287,394928.34997794346,171195.43226180857,924415.912712015
2443490.5,1977-12-13,2,5.969999999999999e+24,23061235.885346353,132928045.18764591,57625251.989271104,-2583995.824430337,353583.0441758438,153267.6010929629,924415.912712015
2443491.5,1977-12-14,2,5.969999999999999e+24,20473870.464933686,133260903.7781998,57769533.21539332,-2590601.5315746116,312114.75399294565,135286.447297603,924415.912712015
2443492.5,1977-12-15,2,5.969999999999999e+24,17880300.219892297,133552238.16504715,57895809.04542006,-2596405.055010386,270536.87387105054,117257.77894874784,924415.912712015
2443493.5,1977-12-16,2,5.969999999999999e+24,15281328.542988371,133801945.47838277,58004034.87874887,-2601404.023654977,228862.85270979296,99187.42768259351,924415.912712015
2443494.5,1977-12-17,2,5.969999999999999e+24,12677761.0566924,134009936.32231471,58094171.95723369,-2605596.3494556337,187106.1885545616,81081.24639434318,924415.912712015
2443495.5,1977-12-18,2,5.969999999999999e+24,10070405.32936553,134176134.8213676,58166187.385302104,-2608980.228921177,145280.42331191112,62945.1069562491,924415.912712015
2443496.5,1977-12-19,2,5.969999999999999e+24,7460070.5900209285,134300478.66169453,58220054.147791184,-2611554.144441459,103399.13744395887,44784.897932756896,924415.912712015
2443497.5,1977-12-20,2,5.969999999999999e+24,4847567.441867338,134382919.12695646,58255751.125488125,-2613316.8654060173,61475.94460400138,26606.522272244085,924415.912712015
2443498.5,1977-12-21,2,5.969999999999999e+24,2233707.5748277316,134423421.1287977,58273263.108345136,-2614267.4491379675,19524.486190175598,8415.89496199276,924415.912712015
2443499.5,1977-12-22,2,5.969999999999999e+24,-380696.522790269,134421963.2318297,58272580.806328,-2614405.2416591276,-22441.574191951622,-9781.059359780713,924415.912712015
2443500.5,1977-12-23,2,5.969999999999999e+24,-2994831.8533105273,134378537.67303222,58253700.85785484,-2613729.878299974,-64408.55635611947,-27978.408835331185,924415.912712015
2443501.5,1977-12-24,2,5.969999999999999e+24,-5607885.199241376,134293150.37548655,58216625.83578299,-2612241.2841648897,-106362.76924292605,-46170.216859102846,924415.912712015
2443502.5,1977-12-25,2,5.969999999999999e+24,-8219043.413224798,134165820.95636564,58161364.250905946,-2609939.6744604176,-148290.51669620367,-64350.54458468954,924415.912712015
2443503.5,1977-12-26,2,5.969999999999999e+24,-10827493.70824783,133996582.72911945,58087930.552928574,-2606825.5546922637,-190178.1032934395,-82513.45346031907,924415.912712015
2443504.5,1977-12-27,2,5.969999999999999e+24,-13432423.947987229,133785482.69981112,57996345.128896534,-2602899.7207355034,-232011.8402090734,-100653.00778245546,924415.912712015
2443505.5,1977-12-28,2,5.969999999999999e+24,-16033022.937161867,133532581.55758229,57886634.29906757,-2598163.258780139,-273778.0510918331,-118763.2772577881,924415.912712015
2443506.5,1977-12-29,2,5.969999999999999e+24,-18628480.711768795,133237953.65923975,57758830.310219765,-2592617.5451509254,-315463.0779428433,-136838.33956659984,924415.912712015
2443507.5,1977-12-30,2,5.969999999999999e+24,-21217988.829076175,132901687.00797576,57612971.3264021,-2586264.2460061824,-357053.2869569048,-154872.28290731396,924415.912712015
2443508.5,1977-12-31,2,5.969999999999999e+24,-23800740.65725275,132523883.22627042,57449101.41715273,-2579105.316904623,-398535.0743293715,-172859.2085233855,924415.912712015
2443509.5,1978-01-01,2,5.969999999999999e+24,-26375931.66449617,132104657.52301058,57267270.543202415,-2571143.0022403095,-439894.87200174975,-190793.23319810256,924415.912712015
2443510.5,1978-01-02,2,5.969999999999999e+24,-28942759.707528874,131644138.65490529,57067534.53970528,-2562379.834538974,-481119.1533258873,-208668.49170688266,924415.912712015
2443511.5,1978-01-03,2,5.969999999999999e+24,-31500425.319314286,131142468.88227546,56849955.0970371,-2552818.6336005516,-522194.4386503856,-226479.13922961507,924415.912712015
2443512.5,1978-01-04,2,5.969999999999999e+24,-34048131.995833576,130599803.91929866,56614599.739202194,-2542462.505475123,-563107.3008235042,-244219.35372090558,924415.912712015
2443513.5,1978-01-05,2,5.969999999999999e+24,-36585086.48174743,130016312.87879124,56361541.79988981,-2531314.8412534054,-603844.3706182255,-261883.33824251805,924415.912712015
2443514.5,1978-01-06,2,5.969999999999999e+24,-39110499.05474612,129392178.21159448,56090860.39621121,-2519379.315649118,-644392.3421046576,-279465.32327275985,924415.912712015
2443515.5,1978-01-07,2,5.969999999999999e+24,-41623583.80836994,128727595.64059764,55802640.400129355,-2506659.8853554013,-684737.9780123055,-296959.569016395,924415.912712015
2443516.5,1978-01-08,2,5.969999999999999e+24,-44123558.933071256,128022774.08938283,55496972.4075672,-2493160.787172957,-724868.1151321334,-314360.36774174054,924415.912712015
2443517.5,1978-01-09,2,5.969999999999999e+24,-46609646.995298326,127277935.60542965,55173952.705155976,-2478886.5359313125,-764769.6698003727,-331662.0461662588,924415.912712015
2443518.5,1978-01-10,2,5.969999999999999e+24,-49081075.21441551,126493315.27778701,54833683.23457003,-2463841.9222498056,-804429.6434797293,-348858.9678970153,924415.912712015
2443519.5,1978-01-11,2,5.969999999999999e+24,-51537075.73733006,125669161.14912508,54476271.55440008,-2448032.010200419,-843835.128408487,-365945.5359081542,924415.912712015
2443520.5,1978-01-12,2,5.969999999999999e+24,-53976885.9107559,124805734.12213925,54101830.79954958,-2431462.1349248756,-882973.313225866,-382916.1950058488,924415.912712015
2443521.5,1978-01-13,2,5.969999999999999e+24,-56399748.55107823,123903307.8603821,53710479.63819403,-2414137.900217735,-921831.4884921794,-399765.43423846125,924415.912712015
2443522.5,1978-01-14,2,5.969999999999999e+24,-58804912.211777836,122962168.68363906,53302342.22636272,-2396065.176057969,-960397.0520550681,-416487.78922805714,924415.912712015
2443523.5,1978-01-15,2,5.969999999999999e+24,-61191631.448344834,121982615.45804344,52877548.16024214,-2377250.0960485674,-998657.5142195167,-433077.84440400044,924415.912712015
2443524.5,1978-01-16,2,5.969999999999999e+24,-63559167.080568865,120964959.48110254,52436232.42628484,-2357699.0547242276,-1036600.5027546237,-449530.23515825975,924415.912712015
2443525.5,1978-01-17,2,5.969999999999999e+24,-65906786.45205911,119909524.36178875,51978535.34919614,-2337418.704699939,-1074213.7677630223,-465839.6499378448,924415.912712015
2443526.5,1978-01-18,2,5.969999999999999e+24,-68233763.68682742,118816645.89581586,51504602.537852004,-2316415.953647666,-1111485.18644646,-482000.83229298634,924415.912712015
2443527.5,1978-01-19,2,5.969999999999999e+24,-70539379.9427613,117686671.93619038,51014584.829184726,-2294697.961099765,-1148402.767793519,-498008.58289510914,924415.912712015
2443528.5,1978-01-20,2,5.969999999999999e+24,-72822923.66181548,116519962.25910717,50508638.23006208,-2272272.1350836637,-1184954.6572052073,-513857.7615329451,924415.912712015
2443529.5,1978-01-21,2,5.969999999999999e+24,-75083690.81675659,115316888.42524658,49986923.85717931,-2249146.1285949606,-1221129.141067542,-529543.2890914134,924415.912712015
2443530.5,1978-01-22,2,5.969999999999999e+24,-77320985.15430376,114077833.63652332,49449607.87497976,-2225327.83591735,-1256914.6512759468,-545060.1495153992,924415.912712015
2443531.5,1978-01-23,2,5.969999999999999e+24,-79534118.43451634,112803192.58833423,48896861.43161923,-2200825.388798975,-1292299.7697132146,-560403.391758699,924415.912712015
2443532.5,1978-01-24,2,5.969999999999999e+24,-81722410.66629092,111493371.31735153,48328860.592989214,-2175647.152496487,-1327273.232680043,-575568.1317167127,924415.912712015
2443533.5,1978-01-25,2,5.969999999999999e+24,-83885190.33884186,110148787.0449109,47745786.2748169,-2149801.7217005747,-1361823.9352741141,-590549.5541396573,924415.912712015
2443534.5,1978-01-26,2,5.969999999999999e+24,-86021794.64905474,108769868.01604912,47147824.17286381,-2123297.9163594954,-1395940.9357099307,-605342.9145209934,924415.912712015
2443535.5,1978-01-27,2,5.969999999999999e+24,-88131569.72462027,107357053.3342566,46535164.69125144,-2096144.7774192789,-1429613.4595669303,-619943.5409534014,924415.912712015
2443536.5,1978-01-28,2,5.969999999999999e+24,-90213870.84287444,105910792.7920249,45908002.86895133,-2068351.5624992626,-1462830.9039478588,-634346.8359421592,924415.912712015
2443537.5,1978-01-29,2,5.969999999999999e+24,-92268062.64528945,104431546.69728942,45266538.304487765,-2039927.7415192286,-1495582.8415273258,-648548.2781653487,924415.912712015
2443538.5,1978-01-30,2,5.969999999999999e+24,-94293519.34757261,102919785.69588715,44610975.078910954,-2010882.9922981383,-1527859.0244658634,-662543.4241681518,924415.912712015
2443539.5,1978-01-31,2,5.969999999999999e+24,-96289624.9453527,101375990.59017736,43941521.677113466,-1981227.1961117354,-1559649.3881739515,-676327.9099861629,924415.912712015
2443540.5,1978-02-01,2,5.969999999999999e+24,-98255773.41540444,99800652.15398103,43258390.90756196,-1950970.4332338627,-1590944.0548986462,-689897.4526839367,924415.912712015
2443541.5,1978-02-02,2,5.969999999999999e+24,-100191368.912403,98194270.94402972,42561799.82053512,-1920122.9784346563,-1621733.3371236073,-703247.8518087007,924415.912712015
2443542.5,1978-02-03,2,5.969999999999999e+24,-102095825.96113777,96557357.10810426,41851969.6249467,-1888695.2964030378,-1652007.7407876747,-716374.9907659075,924415.912712015
2443543.5,1978-02-04,2,5.969999999999999e+24,-103968569.6441057,94890430.19004536,41129125.603830814,-1856698.0370766902,-1681757.9683255071,-729274.838120939,924415.912712015
2443544.5,1978-02-05,2,5.969999999999999e+24,-105809035.7843691,93194018.93180053,40393497.02855515,-1824142.030833471,-1710974.9215611524,-741943.4488457877,924415.912712015
2443545.5,1978-02-06,2,5.969999999999999e+24,-107616671.12351944,91468661.07263137,39645317.07180467,-1791038.2835076272,-1739649.7045028375,-754376.9655353328,924415.912712015
2443546.5,1978-02-07,2,5.969999999999999e+24,-109390933.4945654,89714903.14555402,38884822.71935494,-1757397.971224429,-1767773.626089127,-766571.6196148277,924415.912712015
2443547.5,1978-02-08,2,5.969999999999999e+24,-111131291.9895759,87933300.27104206,38112254.680637084,-1723232.4350829076,-1795338.2029216867,-778523.7325498202,924415.912712015
2443548.5,1978-02-09,2,5.969999999999999e+24,-112837227.1219536,86124415.94799927,37327857.29809249,-1688553.1757462143,-1822335.161991422,-790229.7170546559,924415.912712015
2443549.5,1978-02-10,2,5.969999999999999e+24,-114508230.9832836,84288821.84201953,36531878.45532736,-1653371.8480134883,-1848756.4433702896,-801686.0782801465,924415.912712015
2443550.5,1978-02-11,2,5.969999999999999e+24,-116143807.39477302,82427097.57099482,35724569.484102175,-1617700.2554396873,-1874594.2028125739,-812889.4149504539,924415.912712015
2443551.5,1978-02-12,2,5.969999999999999e+24,-117743472.05335096,80539830.48819397,34906185.07022213,-1581550.345037211,-1899840.8142032702,-823836.4204207193,924415.912712015
