Time [JD],Time [UTC],Tag,Mass [kg],posx [JPL],posy [JPL],posz [JPL],velx [JPL],vely [JPL],velz [JPL],SOI [approximation]
2443409.5,1977-09-23,6,8.68e+25,-2069902172.1809645,-1712635543.975959,-720764858.6332395,388657.6965568718,-424261.8620136539,-191323.18636567215,51786196.41376502
2443410.5,1977-09-24,6,8.68e+25,-2069513466.7953694,-1713059766.381868,-720956165.2144055,388753.07127365796,-424182.9468563714,-191289.97462783783,51786196.41376502
2443411.5,1977-09-25,6,8.68e+25,-2069124666.0451367,-1713483909.8637776,-721147438.5798185,388848.4258314547,-424104.01401677285,-191256.7548600708,51786196.41376502
2443412.5,1977-09-26,6,8.68e+25,-2068735769.9504275,-1713907974.4040089,-721338678.7214497,388943.7602263373,-424025.06349966524,-191223.52706442046,51786196.41376502
2443413.5,1977-09-27,6,8.68e+25,-2068346778.5314064,-1714331959.9848862,-721529885.6312721,389039.0744543823,-423946.09530985635,-191190.2912429363,51786196.41376502
2443414.5,1977-09-28,6,8.68e+25,-2067957691.8082423,-1714755866.5887394,-721721059.301261,389134.3685116682,-423867.10945215443,-191157.04739766836,51786196.41376502
2443415.5,1977-09-29,6,8.68e+25,-2067568509.801108,-1715179694.197903,-721912199.7233936,389229.6423942749,-423788.10593136837,-191123.79553066686,51786196.41376502
2443416.5,1977-09-30,6,8.68e+25,-2067179232.53018,-1715603442.794716,-722103306.889649,389324.89609828405,-423709.0847523078,-191090.53564398235,51786196.41376502
2443417.5,1977-10-01,6,8.68e+25,-2066789860.0156388,-1716027112.361523,-722294380.7920089,389420.129619779,-423630.0459197833,-191057.2677396657,51786196.41376502
2443418.5,1977-10-02,6,8.68e+25,-2066400392.2776692,-1716450702.8806727,-722485421.4224565,389515.34295484464,-423550.98943860544,-191023.99181976813,51786196.41376502
2443419.5,1977-10-03,6,8.68e+25,-2066010829.3364594,-1716874214.334519,-722676428.7729774,389610.5360995675,-423471.915313586,-190990.7078863411,51786196.41376502
2443420.5,1977-10-04,6,8.68e+25,-2065621171.2122016,-1717297646.7054203,-722867402.8355588,389705.70905003586,-423392.8235495371,-190957.41594143645,51786196.41376502
2443421.5,1977-10-05,6,8.68e+25,-2065231417.925092,-1717720999.97574,-723058343.6021904,389800.86180233944,-423313.71415127174,-190924.11598710628,51786196.41376502
2443422.5,1977-10-06,6,8.68e+25,-2064841569.4953308,-1718144274.1278462,-723249251.0648638,389895.9943525699,-423234.58712360315,-190890.80802540304,51786196.41376502
2443423.5,1977-10-07,6,8.68e+25,-2064451625.9431221,-1718567469.144112,-723440125.2155727,389991.10669682006,-423155.44247134565,-190857.4920583795,51786196.41376502
2443424.5,1977-10-08,6,8.68e+25,-2064061587.2886739,-1718990585.0069156,-723630966.0463128,390086.19883118506,-423076.2801993142,-190824.16808808866,51786196.41376502
2443425.5,1977-10-09,6,8.68e+25,-2063671453.5521977,-1719413621.6986392,-723821773.5490818,390181.27075176116,-422997.10031232407,-190790.836116584,51786196.41376502
2443426.5,1977-10-10,6,8.68e+25,-2063281224.7539096,-1719836579.2016702,-724012547.7158796,390276.3224546463,-422917.9028151915,-190757.49614591908,51786196.41376502
2443427.5,1977-10-11,6,8.68e+25,-2062890900.914029,-1720259457.4984012,-724203288.538708,390371.35393594025,-422838.687712733,-190724.14817814794,51786196.41376502
2443428.5,1977-10-12,6,8.68e+25,-2062500482.0527794,-1720682256.571229,-724393996.0095708,390466.36519174435,-422759.45500976616,-190690.792215325,51786196.41376502
2443429.5,1977-10-13,6,8.68e+25,-2062109968.1903887,-1721104976.4025555,-724584670.1204743,390561.35621816147,-422680.20471110917,-190657.42825950478,51786196.41376502
2443430.5,1977-10-14,6,8.68e+25,-2061719359.3470876,-1721527616.9747875,-724775310.8634262,390656.3270112964,-422600.93682158046,-190624.0563127422,51786196.41376502
2443431.5,1977-10-15,6,8.68e+25,-2061328655.5431118,-1721950178.2703366,-724965918.2304368,390751.27756725525,-422521.65134599945,-190590.67637709258,51786196.41376502
2443432.5,1977-10-16,6,8.68e+25,-2060937856.7987,-1722372660.271619,-725156492.2135181,390846.20788214606,-422442.3482891862,-190557.2884546114,51786196.41376502
2443433.5,1977-10-17,6,8.68e+25,-2060546963.1340957,-1722795062.9610562,-725347032.8046844,390941.1179520781,-422363.02765596134,-190523.8925473546,51786196.41376502
2443434.5,1977-10-18,6,8.68e+25,-2060155974.5695455,-1723217386.3210738,-725537539.9959519,391036.00777316286,-422283.6894511462,-190490.48865737836,51786196.41376502
2443435.5,1977-10-19,6,8.68e+25,-2059764891.1253004,-1723639630.3341029,-725728013.779339,391130.87734151294,-422204.3336795626,-190457.07678673917,51786196.41376502
2443436.5,1977-10-20,6,8.68e+25,-2059373712.8216147,-1724061794.982579,-725918454.1468658,391225.7266532429,-422124.9603460331,-190423.65693749386,51786196.41376502
2443437.5,1977-10-21,6,8.68e+25,-2058982439.6787474,-1724483880.2489426,-726108861.0905551,391320.55570446874,-422045.56945538113,-190390.22911169947,51786196.41376502
2443438.5,1977-10-22,6,8.68e+25,-2058591071.7169607,-1724905886.115639,-726299234.6024312,391415.3644913082,-421966.1610124304,-190356.79331141352,51786196.41376502
2443439.5,1977-10-23,6,8.68e+25,-2058199608.9565208,-1725327812.5651183,-726489574.6745205,391510.1530098808,-421886.7350220057,-190323.34953869382,51786196.41376502
2443440.5,1977-10-24,6,8.68e+25,-2057808051.4176984,-1725749659.5798354,-726679881.2988516,391604.92125630734,-421807.29148893186,-190289.89779559828,51786196.41376502
2443441.5,1977-10-25,6,8.68e+25,-2057416399.120767,-1726171427.1422503,-726870154.4674555,391699.6692267015,-421727.83041804,-190256.43808418722,51786196.41376502
2443442.5,1977-10-26,6,8.68e+25,-2057024652.086005,-1726593115.2348273,-727060394.1723646,391794.396917191,-421648.3518141505,-190222.97040651678,51786196.41376502
2443443.5,1977-10-27,6,8.68e+25,-2056632810.333694,-1727014723.840036,-727250600.4056138,391889.10432390065,-421568.85568209115,-190189.4947646462,51786196.41376502
2443444.5,1977-10-28,6,8.68e+25,-2056240873.8841197,-1727436252.9403503,-727440773.1592398,391983.7914429567,-421489.3420266902,-190156.01116063492,51786196.41376502
2443445.5,1977-10-29,6,8.68e+25,-2055848842.757572,-1727857702.5182498,-727630912.4252816,392078.4582704872,-421409.8108527765,-190122.51959654273,51786196.41376502
2443446.5,1977-10-30,6,8.68e+25,-2055456716.9743438,-1728279072.556218,-727821018.1957803,392173.1048026212,-421330.2621651795,-190089.0200744295,51786196.41376502
2443447.5,1977-10-31,6,8.68e+25,-2055064496.554733,-1728700363.0367436,-728011090.4627786,392267.73103548965,-421250.69596872886,-190055.5125963557,51786196.41376502
2443448.5,1977-11-01,6,8.68e+25,-2054672181.5190406,-1729121573.9423208,-728201129.2183217,392362.3369652246,-421171.1122682554,-190021.99716438173,51786196.41376502
2443449.5,1977-11-02,6,8.68e+25,-2054279771.8875716,-1729542705.2554471,-728391134.4544567,392456.9225879599,-421091.51106859004,-189988.47378056846,51786196.41376502
2443450.5,1977-11-03,6,8.68e+25,-2053887267.680635,-1729963756.9586265,-728581106.1632328,392551.48789983086,-421011.89237456454,-189954.942446977,51786196.41376502
2443451.5,1977-11-04,6,8.68e+25,-2053494668.9185436,-1730384729.0343664,-728771044.3367014,392646.03289697407,-420932.25619101105,-189921.40316566863,51786196.41376502
2443452.5,1977-11-05,6,8.68e+25,-2053101975.6216137,-1730805621.4651802,-728960948.9669156,392740.5575755275,-420852.6025227624,-189887.85593870506,51786196.41376502
2443453.5,1977-11-06,6,8.68e+25,-2052709187.8101666,-1731226434.2335854,-729150820.045931,392835.061931631,-420772.9313746518,-189854.30076814818,51786196.41376502
2443454.5,1977-11-07,6,8.68e+25,-2052316305.504526,-1731647167.3221045,-729340657.5658047,392929.5459614256,-420693.2427515133,-189820.73765606014,51786196.41376502
2443455.5,1977-11-08,6,8.68e+25,-2051923328.7250204,-1732067820.713265,-729530461.5185965,393024.0096610538,-420613.5366581813,-189787.1666045033,51786196.41376502
2443456.5,1977-11-09,6,8.68e+25,-2051530257.491982,-1732488394.389599,-729720231.896368,393118.45302665967,-420533.813099491,-189753.5876155405,51786196.41376502
2443457.5,1977-11-10,6,8.68e+25,-2051137091.8257463,-1732908888.333644,-729909968.6911825,393212.8760543889,-420454.07208027784,-189720.00069123472,51786196.41376502
2443458.5,1977-11-11,6,8.68e+25,-2050743831.7466538,-1733329302.527941,-730099671.895106,393307.2787403882,-420374.313605378,-189686.40583364907,51786196.41376502
2443459.5,1977-11-12,6,8.68e+25,-2050350477.2750475,-1733749636.9550376,-730289341.5002061,393401.6610808063,-420294.53767962824,-189652.80304484718,51786196.41376502
2443460.5,1977-11-13,6,8.68e+25,-2049957028.4312751,-1734169891.597485,-730478977.4985527,393496.023071793,-420214.74430786597,-189619.1923268928,51786196.41376502
2443461.5,1977-11-14,6,8.68e+25,-2049563485.2356884,-1734590066.4378397,-730668579.8822175,393590.3647094999,-420134.93349492876,-189585.57368185007,51786196.41376502
2443462.5,1977-11-15,6,8.68e+25,-2049169847.708642,-1735010161.4586627,-730858148.6432747,393684.68599007954,-420055.10524565546,-189551.94711178317,51786196.41376502
2443463.5,1977-11-16,6,8.68e+25,-2048776115.870495,-1735430176.6425204,-731047683.7738001,393778.98690968665,-419975.2595648847,-189518.31261875687,51786196.41376502
2443464.5,1977-11-17,6,8.68e+25,-2048382289.7416108,-1735850111.9719837,-731237185.2658719,393873.26746447687,-419895.39645745634,-189484.67020483594,51786196.41376502
2443465.5,1977-11-18,6,8.68e+25,-2047988369.3423557,-1736269967.4296281,-731426653.1115701,393967.52765060775,-419815.5159282103,-189451.01987208554,51786196.41376502
2443466.5,1977-11-19,6,8.68e+25,-2047594354.6931005,-1736689742.9980345,-731616087.3029771,394061.7674642378,-419735.6179819873,-189417.36162257107,51786196.41376502
2443467.5,1977-11-20,6,8.68e+25,-2047200245.8142195,-1737109438.6597881,-731805487.832177,394155.9869015275,-419655.7026236287,-189383.69545835824,51786196.41376502
2443468.5,1977-11-21,6,8.68e+25,-2046806042.726091,-1737529054.3974793,-731994854.6912563,394250.18595863855,-419575.7698579763,-189350.02138151304,51786196.41376502
2443469.5,1977-11-22,6,8.68e+25,-2046411745.4490967,-1737948590.1937032,-732184187.8723032,394344.36463173426,-419495.8196898723,-189316.33939410158,51786196.41376502
2443470.5,1977-11-23,6,8.68e+25,-2046017354.0036232,-1738368046.0310597,-732373487.3674084,394438.52291697916,-419415.8521241599,-189282.64949819044,51786196.41376502
2443471.5,1977-11-24,6,8.68e+25,-2045622868.4100602,-1738787421.892154,-732562753.1686641,394532.6608105394,-419335.86716568255,-189248.9516958464,51786196.41376502
2443472.5,1977-11-25,6,8.68e+25,-2045228288.6888006,-1739206717.7595952,-732751985.2681653,394626.77830858284,-419255.86481928435,-189215.24598913643,51786196.41376502
2443473.5,1977-11-26,6,8.68e+25,-2044833614.8602426,-1739625933.615998,-732941183.6580083,394720.87540727126,-419175.84508981,-189181.53238012813,51786196.41376502
2443474.5,1977-11-27,6,8.68e+25,-2044438846.944787,-1740045069.4439821,-733130348.3302921,394814.95210278657,-419095.8079820975,-189147.81087088538,51786196.41376502
2443475.5,1977-11-28,6,8.68e+25,-2044043984.9628394,-1740464125.2261713,-733319479.2771174,394909.00839129975,-419015.7535009927,-189114.08146347624,51786196.41376502
2443476.5,1977-11-29,6,8.68e+25,-2043649028.934808,-1740883100.9451945,-733508576.4905871,395003.04426898377,-418935.6816513418,-189080.34415996863,51786196.41376502
2443477.5,1977-11-30,6,8.68e+25,-2043253978.8811061,-1741301996.5836859,-733697639.962806,395097.059732013,-418855.5924379911,-189046.5989624309,51786196.41376502
2443478.5,1977-12-01,6,8.68e+25,-2042858834.8221502,-1741720812.1242843,-733886669.6858813,395191.0547765635,-418775.48586578737,-189012.84587293118,51786196.41376502
2443479.5,1977-12-02,6,8.68e+25,-2042463596.7783606,-1742139547.5496328,-734075665.6519219,395285.029398813,-418695.3619395777,-188979.0848935381,51786196.41376502
2443480.5,1977-12-03,6,8.68e+25,-2042068264.7701614,-1742558202.8423803,-734264627.853039,395378.9835949406,-418615.2206642093,-188945.31602632016,51786196.41376502
2443481.5,1977-12-04,6,8.68e+25,-2041672838.8179805,-1742976777.98518,-734453556.281346,395472.91736112756,-418535.0620445298,-188911.53927334616,51786196.41376502
2443482.5,1977-12-05,6,8.68e+25,-2041277318.9422503,-1743395272.9606895,-734642450.9289578,395566.83069355635,-418454.8860853872,-188877.754636685,51786196.41376502
2443483.5,1977-12-06,6,8.68e+25,-2040881705.163406,-1743813687.7515724,-734831311.7879921,395660.72358841106,-418374.6927916295,-188843.9621184056,51786196.41376502
2443484.5,1977-12-07,6,8.68e+25,-2040485997.5018873,-1744232022.3404963,-735020138.8505682,395754.59604187746,-418294.48216810543,-188810.16172057725,51786196.41376502
2443485.5,1977-12-08,6,8.68e+25,-2040090195.9781373,-1744650276.7101336,-735208932.1088074,395848.4480501431,-418214.2542196635,-188776.35344526923,51786196.41376502
2443486.5,1977-12-09,6,8.68e+25,-2039694300.6126034,-1745068450.8431623,-735397691.5548335,395942.27960939694,-418134.00895115314,-188742.53729455086,51786196.41376502
2443487.5,1977-12-10,6,8.68e+25,-2039298311.4257362,-1745486544.7222643,-735586417.1807721,396036.0907158298,-418053.7463674234,-188708.71327049177,51786196.41376502
2443488.5,1977-12-11,6,8.68e+25,-2038902228.4379904,-1745904558.330127,-735775108.9787508,396129.88136563386,-417973.466473324,-188674.8813751618,51786196.41376502
2443489.5,1977-12-12,6,8.68e+25,-2038506051.669825,-1746322491.6494424,-735963766.9408994,396223.6515550031,-417893.1692737049,-188641.04161063075,51786196.41376502
2443490.5,1977-12-13,6,8.68e+25,-2038109781.141702,-1746740344.6629074,-736152391.0593497,396317.40128013317,-417812.8547734164,-188607.19397896843,51786196.41376502
2443491.5,1977-12-14,6,8.68e+25,-2037713416.8740873,-1747158117.353224,-736340981.3262357,396411.13053722103,-417732.52297730895,-188573.3384822452,51786196.41376502
2443492.5,1977-12-15,6,8.68e+25,-2037316958.8874514,-1747575809.7030985,-736529537.7336931,396504.83932246576,-417652.17389023356,-188539.47512253124,51786196.41376502
2443493.5,1977-12-16,6,8.68e+25,-2036920407.2022676,-1747993421.6952424,-736718060.2738603,396598.5276320676,-417571.8075170411,-188505.603901897,51786196.41376502
2443494.5,1977-12-17,6,8.68e+25,-2036523761.8390138,-1748410953.312372,-736906548.9388773,396692.1954622286,-417491.42386258306,-188471.72482241297,51786196.41376502
2443495.5,1977-12-18,6,8.68e+25,-2036127022.818171,-1748828404.5372088,-737095003.7208862,396785.8428091525,-417411.0229317112,-188437.83788614982,51786196.41376502
2443496.5,1977-12-19,6,8.68e+25,-2035730190.1602244,-1749245775.3524783,-737283424.6120315,396879.46966904454,-417330.60472927755,-188403.94309517846,51786196.41376502
2443497.5,1977-12-20,6,8.68e+25,-2035333263.8856633,-1749663065.7409117,-737471811.604459,396973.0760381119,-417250.1692601343,-188370.04045156986,51786196.41376502
2443498.5,1977-12-21,6,8.68e+25,-2034936244.0149798,-1750080275.6852446,-737660164.6903177,397066.6619125628,-417169.716529134,-188336.12995739502,51786196.41376502
2443499.5,1977-12-22,6,8.68e+25,-2034539130.5686707,-1750497405.1682177,-737848483.8617578,397160.2272886076,-417089.2465411297,-188302.2116147252,51786196.41376502
2443500.5,1977-12-23,6,8.68e+25,-2034141923.5672367,-1750914454.1725762,-738036769.1109316,397253.772162458,-417008.75930097443,-188268.28542563185,51786196.41376502
2443501.5,1977-12-24,6,8.68e+25,-2033744623.0311813,-1751331422.6810706,-738225020.4299942,397347.29653032764,-416928.25481352175,-188234.35139218648,51786196.41376502
2443502.5,1977-12-25,6,8.68e+25,-2033347228.9810126,-1751748310.6764557,-738413237.8111019,397440.80038843123,-416847.7330836252,-188200.4095164608,51786196.41376502
2443503.5,1977-12-26,6,8.68e+25,-2032949741.4372423,-1752165118.141492,-738601421.2464137,397534.2837329857,-416767.194116139,-188166.4598005264,51786196.41376502
2443504.5,1977-12-27,6,8.68e+25,-2032552160.4203858,-1752581845.0589437,-738789570.7280904,397627.7465602093,-416686.6379159175,-188132.50224645543,51786196.41376502
2443505.5,1977-12-28,6,8.68e+25,-2032154485.9509623,-1752998491.411581,-738977686.2482947,397721.18886634137,-416606.0644878036,-188098.536856315,51786196.41376502
2443506.5,1977-12-29,6,8.68e+25,-2031756718.0494947,-1753415057.1821783,-739165767.7991916,397814.610647594,-416525.4738366613,-188064.5636321813,51786196.41376502
2443507.5,1977-12-30,6,8.68e+25,-2031358856.73651,-1753831542.353515,-739353815.3729484,397908.01190019306,-416444.86596734467,-188030.58257612615,51786196.41376502
2443508.5,1977-12-31,6,8.68e+25,-2030960902.0325387,-1754247946.9083753,-739541828.9617339,398001.3926203668,-416364.2408847083,-187996.5936902219,51786196.41376502
2443509.5,1978-01-01,6,8.68e+25,-2030562853.9581146,-1754664270.8295481,-739729808.5577196,398094.7528043449,-416283.5985936073,-187962.59697654084,51786196.41376502
2443510.5,1978-01-02,6,8.68e+25,-2030164712.5337765,-1755080514.0998278,-739917754.1530784,398188.0924483592,-416202.93909889687,-187928.5924371558,51786196.41376502
2443511.5,1978-01-03,6,8.68e+25,-2029766477.7800658,-1755496676.702013,-740105665.739986,398281.4115486429,-416122.26240543305,-187894.5800741394,51786196.41376502
2443512.5,1978-01-04,6,8.68e+25,-2029368149.7175283,-1755912758.6189075,-740293543.3106196,398374.7101014317,-416041.56851807225,-187860.559889565,51786196.41376502
2443513.5,1978-01-05,6,8.68e+25,-2028969728.3667135,-1756328759.8333194,-740481386.8571587,398467.9881029625,-415960.85744167113,-187826.53188550574,51786196.41376502
2443514.5,1978-01-06,6,8.68e+25,-2028571213.7481742,-1756744680.3280628,-740669196.3717848,398561.2455494745,-415880.129181087,-187792.49606403508,51786196.41376502
2443515.5,1978-01-07,6,8.68e+25,-2028172605.8824675,-1757160520.0859554,-740856971.8466816,398654.48243720835,-415799.3837411775,-187758.45242722696,51786196.41376502
2443516.5,1978-01-08,6,8.68e+25,-2027773904.790154,-1757576279.0898201,-741044713.2740347,398747.6987624068,-415718.62112680083,-187724.40097715525,51786196.41376502
2443517.5,1978-01-09,6,8.68e+25,-2027375110.491798,-1757991957.3224857,-741232420.6460322,398840.8945213146,-415637.84134281543,-187690.34171589412,51786196.41376502
2443518.5,1978-01-10,6,8.68e+25,-2026976223.007968,-1758407554.7667842,-741420093.9548635,398934.0697101778,-415557.0443940806,-187656.27464551805,51786196.41376502
2443519.5,1978-01-11,6,8.68e+25,-2026577242.3592355,-1758823071.4055538,-741607733.1927209,399027.2243252448,-415476.23028545565,-187622.19976810148,51786196.41376502
2443520.5,1978-01-12,6,8.68e+25,-2026178168.5661767,-1759238507.2216368,-741795338.351798,399120.3583627655,-415395.3990218006,-187588.1170857195,51786196.41376502
2443521.5,1978-01-13,6,8.68e+25,-2025779001.6493704,-1759653862.1978807,-741982909.4242914,399213.47181899194,-415314.5506079758,-187554.02660044708,51786196.41376502
2443522.5,1978-01-14,6,8.68e+25,-2025379741.6294003,-1760069136.3171377,-742170446.4023987,399306.5646901777,-415233.68504884193,-187519.92831435948,51786196.41376502
2443523.5,1978-01-15,6,8.68e+25,-2024980388.526853,-1760484329.562265,-742357949.2783204,399399.63697257824,-415152.8023492605,-187485.82222953226,51786196.41376502
2443524.5,1978-01-16,6,8.68e+25,-2024580942.3623195,-1760899441.9161243,-742545418.044259,399492.68866245117,-415071.9025140932,-187451.7083480411,51786196.41376502
2443525.5,1978-01-17,6,8.68e+25,-2024181403.1563935,-1761314473.361583,-742732852.6924183,399585.7197560557,-414990.9855482021,-187417.58667196197,51786196.41376502
2443526.5,1978-01-18,6,8.68e+25,-2023781770.929674,-1761729423.8815122,-742920253.2150053,399678.7302496527,-414910.0514564501,-187383.4572033711,51786196.41376502
2443527.5,1978-01-19,6,8.68e+25,-2023382045.7027621,-1762144293.4587889,-743107619.6042283,399771.72013950517,-414829.1002436999,-187349.31994434484,51786196.41376502
2443528.5,1978-01-20,6,8.68e+25,-2022982227.496264,-1762559082.0762942,-743294951.8522979,399864.6894218778,-414748.1319148153,-187315.17489695977,51786196.41376502
2443529.5,1978-01-21,6,8.68e+25,-2022582316.3307889,-1762973789.7169147,-743482249.9514267,399957.6380930373,-414667.14647466026,-187281.02206329274,51786196.41376502
2443530.5,1978-01-22,6,8.68e+25,-2022182312.2269497,-1763388416.3635414,-743669513.8938297,400050.566149252,-414586.14392809913,-187246.86144542083,51786196.41376502
2443531.5,1978-01-23,6,8.68e+25,-2021782215.2053633,-1763802961.9990704,-743856743.6717236,400143.4735867921,-414505.12427999685,-187212.69304542127,51786196.41376502
2443532.5,1978-01-24,6,8.68e+25,-2021382025.2866502,-1764217426.6064024,-744043939.2773272,400236.3604019297,-414424.08753521874,-187178.51686537164,51786196.41376502
2443533.5,1978-01-25,6,8.68e+25,-2020981742.4914348,-1764631810.1684434,-744231100.7028617,400329.22659093875,-414343.03369863046,-187144.3329073495,51786196.41376502
2443534.5,1978-01-26,6,8.68e+25,-2020581366.840345,-1765046112.6681042,-744418227.94055,400422.072150095,-414261.96277509845,-187110.141173433,51786196.41376502
2443535.5,1978-01-27,6,8.68e+25,-2020180898.3540125,-1765460334.0882998,-744605320.9826173,400514.8970756761,-414180.87476948916,-187075.94166570008,51786196.41376502
2443536.5,1978-01-28,6,8.68e+25,-2019780337.0530727,-1765874474.4119508,-744792379.8212907,400607.7013639614,-414099.76968666987,-187041.73438622925,51786196.41376502
2443537.5,1978-01-29,6,8.68e+25,-2019379682.9581647,-1766288533.6219823,-744979404.4487997,400700.48501123517,-414018.64753151056,-187007.51933710006,51786196.41376502
2443538.5,1978-01-30,6,8.68e+25,-2018978936.0899317,-1766702511.7013247,-745166394.8573757,400793.2480137735,-413937.50830888137,-186973.29652039232,51786196.41376502
2443539.5,1978-01-31,6,8.68e+25,-2018578096.4690201,-1767116408.6329126,-745353351.039252,400885.99036786193,-413856.3520236507,-186939.06593818506,51786196.41376502
2443540.5,1978-02-01,6,8.68e+25,-2018177164.11608,-1767530224.399686,-745540272.9866643,400978.7120697873,-413775.1786806884,-186904.82759255788,51786196.41376502
2443541.5,1978-02-02,6,8.68e+25,-2017776139.0517657,-1767943958.9845898,-745727160.6918501,401071.41311583854,-413693.98828486423,-186870.58148559052,51786196.41376502
2443542.5,1978-02-03,6,8.68e+25,-2017375021.2967348,-1768357612.370573,-745914014.1470491,401164.0935023059,-413612.78084104916,-186836.32761936315,51786196.41376502
2443543.5,1978-02-04,6,8.68e+25,-2016973810.871649,-1768771184.5405908,-746100833.344503,401256.7532254815,-413531.5563541143,-186802.06599595613,51786196.41376502
2443544.5,1978-02-05,6,8.68e+25,-2016572507.797173,-1769184675.477602,-746287618.2764559,401349.39228165895,-413450.31482893194,-186767.7966174502,51786196.41376502
2443545.5,1978-02-06,6,8.68e+25,-2016171112.0939758,-1769598085.1645708,-746474368.9351536,401442.0106671335,-413369.05627037445,-186733.51948592634,51786196.41376502
2443546.5,1978-02-07,6,8.68e+25,-2015769623.78273,-1770011413.5844665,-746661085.3128442,401534.6083782023,-413287.78068331524,-186699.23460346594,51786196.41376502
2443547.5,1978-02-08,6,8.68e+25,-2015368042.8841121,-1770424660.720263,-746847767.4017776,401627.18541116395,-413206.4880726282,-186664.94197215064,51786196.41376502
2443548.5,1978-02-09,6,8.68e+25,-2014966369.4188018,-1770837826.5549388,-747034415.1942062,401719.74176231865,-413125.1784431879,-186630.6415940624,51786196.41376502
2443549.5,1978-02-10,6,8.68e+25,-2014564603.4074826,-1771250911.071478,-747221028.6823841,401812.27742796857,-413043.8517998697,-186596.33347128337,51786196.41376502
2443550.5,1978-02-11,6,8.68e+25,-2014162744.8708422,-1771663914.252869,-747407607.8585678,401904.79240441706,-412962.5081475492,-186562.01760589625,51786196.41376502
2443551.5,1978-02-12,6,8.68e+25,-2013760793.8295715,-1772076836.0821052,-747594152.7150158,401997.28668796946,-412881.14749110286,-186527.6939999839,51786196.41376502
