Time [JD],Time [UTC],Tag,Mass [kg],posx [JPL],posy [JPL],posz [JPL],velx [JPL],vely [JPL],velz [JPL],SOI [approximation]
2443412.5,1977-09-26,1,4.87e+24,-40481606.523766786,89099121.33921395,42663203.18981078,-2807579.0946418443,-1129455.9267151,-330266.39090145286,616289.7319911566
2443413.5,1977-09-27,1,4.87e+24,-43272524.80942185,87934062.38352814,42315867.35898163,-2773885.439076808,-1200509.296080114,-364360.1417506047,616289.7319911566
2443414.5,1977-09-28,1,4.87e+24,-46028637.852063805,86698417.76759659,41934577.78851851,-2737973.1969954516,-1270617.6290918523,-398169.2533511989,616289.7319911566
2443415.5,1977-09-29,1,4.87e+24,-48747741.14442932,85393161.25308412,41519632.929965794,-2699870.840233819,-1339723.6059258291,-431666.14011413156,616289.7319911566
2443416.5,1977-09-30,1,4.87e+24,-51427659.58706537,84019323.52028856,41071358.69923983,-2659608.7084949682,-1407770.7179127594,-464823.4630876488,616289.7319911566
2443417.5,1977-10-01,1,4.87e+24,-54066249.34362529,82577991.33078983,40590108.2174164,-2617218.98388166,-1474703.3198065017,-497614.1550725006,616289.7319911566
2443418.5,1977-10-02,1,4.87e+24,-56661399.66972672,81070306.63821375,40076261.526514255,-2572735.663492834,-1540466.681274392,-530011.4455090665,616289.7319911566
2443419.5,1977-10-03,1,4.87e+24,-59211034.713451326,79497465.64792518,39530225.28051968,-2526194.5301160584,-1605007.0375360649,-561988.8851025028,616289.7319911566
2443420.5,1977-10-04,1,4.87e+24,-61713115.28559835,77860717.82653841,38952432.41193091,-2477633.12104798,-1668271.6390777354,-593520.370152204,616289.7319911566
2443421.5,1977-10-05,1,4.87e+24,-64165640.597835846,76161364.86220591,38343341.77413497,-2427090.6950746765,-1730208.8003697717,-624580.1665521169,616289.7319911566
2443422.5,1977-10-06,1,4.87e+24,-66566649.96692553,74400759.57671726,37703437.75996253,-2374608.1976436656,-1790767.947516286,-655142.9334286884,616289.7319911566
2443423.5,1977-10-07,1,4.87e+24,-68914224.48322856,72580304.79051217,37033229.896799795,-2320228.2242591875,-1849899.6647663193,-685183.7463834719,616289.7319911566
2443424.5,1977-10-08,1,4.87e+24,-71206488.6417315,70701452.14178032,36333252.418669134,-2263994.9821322355,-1907555.7398170833,-714678.1203076636,616289.7319911566
2443425.5,1977-10-09,1,4.87e+24,-73441611.93387015,68765700.86083376,35604063.81570595,-2205954.2501415843,-1963689.2080030527,-743602.0317840385,616289.7319911566
2443426.5,1977-10-10,1,4.87e+24,-75617810.39849687,66774596.50095777,34846246.36147696,-2146153.3371610604,-2018254.395040323,-771931.9409675758,616289.7319911566
2443427.5,1977-10-11,1,4.87e+24,-77733348.1303738,64729729.62717801,34060405.61866635,-2084641.0387954232,-2071206.958541429,-799644.8129950619,616289.7319911566
2443428.5,1977-10-12,1,4.87e+24,-79786538.74462952,62632734.4641968,33247169.923611563,-2021467.5925831608,-2122503.928104061,-826718.1388563134,616289.7319911566
2443429.5,1977-10-13,1,4.87e+24,-81775746.79568154,60485287.5049593,32407189.85024459,-1956684.6317337248,-2172103.743964779,-853129.9557109498,616289.7319911566
2443430.5,1977-10-14,1,4.87e+24,-83699389.14918527,58289106.08130485,31541137.6540042,-1890345.1374534408,-2219966.2941670413,-878858.8666258178,616289.7319911566
2443431.5,1977-10-15,1,4.87e+24,-85555936.30562961,56045946.89821237,30649706.69631061,-1822503.3899239476,-2266052.9501977563,-903884.0597085282,616289.7319911566
2443432.5,1977-10-16,1,4.87e+24,-87343913.67426461,53757604.53319287,29733610.850218337,-1753214.917998437,-2310326.6010495396,-928185.3266137944,616289.7319911566
2443433.5,1977-10-17,1,4.87e+24,-89061902.7961117,51425909.9024236,28793583.887885578,-1682536.4476823315,-2352751.685668803,-951743.0804005032,616289.7319911566
2443434.5,1977-10-18,1,4.87e+24,-90708542.51487534,49052728.69525666,27830378.850519873,-1610525.8494664286,-2393294.22375281,-974538.3727186776,616289.7319911566
2443435.5,1977-10-19,1,4.87e+24,-92282530.0946428,46639959.7787704,26844767.401480086,-1537242.0845819248,-2431921.844861769,-996552.9103067294,616289.7319911566
2443436.5,1977-10-20,1,4.87e+24,-93782622.28332938,44189533.57406415,25837539.163233683,-1462745.1502481191,-2468603.815815032,-1017769.0707806308,616289.7319911566
2443437.5,1977-10-21,1,4.87e+24,-95207636.32089764,41703410.4060265,24809501.038886093,-1387096.0239849677,-2503311.0663434165,-1038169.917697873,616289.7319911566
2443438.5,1977-10-22,1,4.87e+24,-96556450.89145228,39183578.828333735,23761476.519015353,-1310356.6070640725,-2536016.212972659,-1057739.2148803065,616289.7319911566
2443439.5,1977-10-23,1,4.87e+24,-97828007.01838635,36632053.92545858,22694304.97456068,-1232589.667173035,-2566693.58111596,-1076461.4399812045,616289.7319911566
2443440.5,1977-10-24,1,4.87e+24,-99021308.90183021,34050875.593489885,21608840.936527498,-1153858.780369528,-2595319.225356564,-1094321.7972831104,616289.7319911566
2443441.5,1977-10-25,1,4.87e+24,-100135424.69772883,31442106.80158039,20505953.363283515,-1074228.2723928923,-2621870.947907199,-1111306.2297164649,616289.7319911566
2443442.5,1977-10-26,1,4.87e+24,-101169487.23794273,28807831.83585471,19386524.89623173,-993763.1594215138,-2646328.31522814,-1127401.430084837,616289.7319911566
2443443.5,1977-10-27,1,4.87e+24,-102122694.69086379,26150154.527619127,18251451.104656573,-912529.0883463159,-2668672.6728027496,-1142594.8514921619,616289.7319911566
2443444.5,1977-10-28,1,4.87e+24,-102994311.162087,23471196.467726097,17101639.720547456,-830592.276630585,-2688887.1580541576,-1156874.716959978,616289.7319911566
2443445.5,1977-10-29,1,4.87e+24,-103783667.23477484,20773095.20894798,15938009.864210987,-748019.4518447535,-2706956.711408337,-1170230.0282314876,616289.7319911566
2443446.5,1977-10-30,1,4.87e+24,-104490160.44942172,18058002.458217107,14761491.261488682,-664877.7909444493,-2722868.085498701,-1182650.573755911,616289.7319911566
2443447.5,1977-10-31,1,4.87e+24,-105113255.72279994,15328082.260589305,13573023.45340162,-581234.8593687665,-2736609.852515409,-1194126.9358496922,616289.7319911566
2443448.5,1977-11-01,1,4.87e+24,-105652485.705946,12585509.176783398,12373554.999046449,-497158.5500345836,-2748172.4097052356,-1204650.497032394,616289.7319911566
2443449.5,1977-11-02,1,4.87e+24,-106107451.0811202,9832466.456142142,11164042.672568569,-412717.022301588,-2757547.983030503,-1214213.4455363753,616289.7319911566
2443450.5,1977-11-03,1,4.87e+24,-106477820.79774731,7071144.20685014,9945450.655038651,-327978.64098153776,-2764730.628998266,-1222808.7799906288,616289.7319911566
2443451.5,1977-11-04,1,4.87e+24,-106763332.24741903,4303737.565231807,8718749.7220576,-243011.9154641338,-2769716.2346735657,-1230430.3132804136,616289.7319911566
2443452.5,1977-11-05,1,4.87e+24,-106963791.37810999,1532444.8659372553,7484916.427912829,-157885.43903073546,-2772502.515893281,-1237072.6755855992,616289.7319911566
2443453.5,1977-11-06,1,4.87e+24,-107079072.747831,-1240534.1851937994,6244932.287105154,-72667.82842600493,-2773089.0136996987,-1242731.316601901,616289.7319911566
2443454.5,1977-11-07,1,4.87e+24,-107109119.51801148,-4013000.333820604,4999782.954060775,12572.33624357965,-2771477.0890156683,-1247402.506950458,616289.7319911566
2443455.5,1977-11-08,1,4.87e+24,-107053943.38697219,-6782756.5935959015,3750457.401836768,97766.57121655016,-2767669.915585788,-1251083.3387824746,616289.7319911566
2443456.5,1977-11-09,1,4.87e+24,-106913624.46391624,-9547610.054745927,2497947.1006211312,182846.54832196477,-2761672.4712108015,-1253771.7255869196,616289.7319911566
2443457.5,1977-11-10,1,4.87e+24,-106688311.08392939,-12305373.68304206,1243245.1968203085,267744.153707692,-2753491.527299442,-1255466.4012086547,616289.7319911566
2443458.5,1977-11-11,1,4.87e+24,-106378219.56454049,-15053868.107496059,-12654.306480582803,352391.5459756855,-2743135.6367747188,-1256166.9180888257,616289.7319911566
2443459.5,1977-11-12,1,4.87e+24,-105983633.90446514,-17790923.395155855,-1268757.366915319,436721.2136766637,-2730615.1203662585,-1255873.6447387312,616289.7319911566
2443460.5,1977-11-13,1,4.87e+24,-105504905.42520015,-20514380.811393857,-2524070.717326385,520666.0321009192,-2715942.051315545,-1254587.7624552348,616289.7319911566
2443461.5,1977-11-14,1,4.87e+24,-104942452.35620289,-23222094.56412919,-3777602.6765994392,604159.319309518,-2699130.2385419123,-1252311.2612957158,616289.7319911566
2443462.5,1977-11-15,1,4.87e+24,-104296759.3644411,-25911933.530458428,-5028363.956106611,687134.8913532966,-2680195.2083003907,-1249046.9353232207,616289.7319911566
2443463.5,1977-11-16,1,4.87e+24,-103568377.02915153,-28581782.96420708,-6275368.461036265,769527.1166280827,-2659154.1843720367,-1244798.3771368265,616289.7319911566
2443464.5,1977-11-17,1,4.87e+24,-102757921.26269566,-31229546.182954807,-7517634.08590222,851270.969317003,-2636026.066828286,-1239569.9717027876,616289.7319911566
2443465.5,1977-11-18,1,4.87e+24,-101866072.67844924,-33853146.233129784,-8754183.503541192,932302.0818731699,-2610831.409411803,-1233366.8895026154,616289.7319911566
2443466.5,1977-11-19,1,4.87e+24,-100893575.9067075,-36450527.53181009,-9984044.94692374,1012556.7964984839,-2583592.395577214,-1226195.0790148075,616289.7319911566
2443467.5,1977-11-20,1,4.87e+24,-99841238.8596309,-39019657.48391429,-11206252.98312093,1091972.2155767144,-2554332.8132360266,-1218061.2585474984,616289.7319911566
2443468.5,1977-11-21,1,4.87e+24,-98709931.94629739,-41558528.073507756,-12419849.278786525,1170486.2510214567,-2523078.0282509653,-1208972.9074398929,616289.7319911566
2443469.5,1977-11-22,1,4.87e+24,-97500587.23896457,-44065157.42799726,-13623883.35653266,1248037.6725020031,-2489854.956725872,-1198938.2566508881,616289.7319911566
2443470.5,1977-11-23,1,4.87e+24,-96214197.5916817,-46537591.354032844,-14817413.34159562,1324566.1545126005,-2454692.0361382393,-1187966.2787538792,616289.7319911566
2443471.5,1977-11-24,1,4.87e+24,-94851815.71242407,-48973904.843983434,-15999506.698207617,1400012.322252989,-2417619.1953623546,-1176066.6773572948,616289.7319911566
2443472.5,1977-11-25,1,4.87e+24,-93414553.18995371,-51372203.551901326,-17169240.955110356,1474317.7962905709,-2378667.8236319767,-1163249.875970986,616289.7319911566
2443473.5,1977-11-26,1,4.87e+24,-91903579.47663811,-53730625.23793695,-18325704.419665273,1547425.2359782183,-2337870.738483799,-1149527.0063353875,616289.7319911566
2443474.5,1977-11-27,1,4.87e+24,-90320120.82848522,-56047341.18021037,-19467996.88003382,1619278.3816000312,-2295262.15274166,-1134909.8962386642,616289.7319911566
2443475.5,1977-11-28,1,4.87e+24,-88665459.20367461,-58320557.553207226,-20595230.294927478,1689822.0952283714,-2250877.640581869,-1119411.0568389434,616289.7319911566
2443476.5,1977-11-29,1,4.87e+24,-86940931.1208893,-60548516.77179803,-21706529.47043953,1759002.4002643693,-2204754.1027277242,-1103043.6695115042,616289.7319911566
2443477.5,1977-11-30,1,4.87e+24,-85147926.4787684,-62729498.80004035,-22801032.723497033,1826766.51965191,-2156929.7308271294,-1085821.5722445347,616289.7319911566
2443478.5,1977-12-01,1,4.87e+24,-83287887.33781764,-64861822.423968285,-23877892.531490415,1893062.91274576,-2107443.9710575673,-1067759.2456021388,616289.7319911566
2443479.5,1977-12-02,1,4.87e+24,-81362306.66612992,-66943846.48762081,-24936276.167658485,1957841.310821356,-2056337.48700699,-1048871.7982756516,616289.7319911566
2443480.5,1977-12-03,1,4.87e+24,-79372727.05027966,-68973971.09160896,-25975366.321827598,2021052.7512157375,-2003652.1218785036,-1029174.9522441244,616289.7319911566
2443481.5,1977-12-04,1,4.87e+24,-77320739.37276447,-70950638.75356928,-26994361.70612455,2082649.6100910166,-1949430.860065993,-1008685.0275646518,616289.7319911566
2443482.5,1977-12-05,1,4.87e+24,-75207981.45737472,-72872335.52989775,-27992477.645303216,2142585.6338137197,-1893717.7881471743,-987418.9268130164,616289.7319911566
2443483.5,1977-12-06,1,4.87e+24,-73036136.68387808,-74737592.09820458,-28968946.65134548,2200815.9689452676,-1836558.0553398242,-965394.1191949433,616289.7319911566
2443484.5,1977-12-07,1,4.87e+24,-70806932.57340914,-76544984.79997566,-29923018.982017092,2257297.1908407793,-1777997.8334662553,-942628.6243480477,616289.7319911566
2443485.5,1977-12-08,1,4.87e+24,-68522139.34595661,-78293136.64297102,-30853963.18307913,2311987.3308553435,-1718084.2764704032,-919140.9958543867,616289.7319911566
2443486.5,1977-12-09,1,4.87e+24,-66183568.451340005,-79980718.26293506,-31761066.613875534,2364845.902158799,-1656865.4795311915,-894950.3044833165,616289.7319911566
2443487.5,1977-12-10,1,4.87e+24,-63793071.07506628,-81606448.84423608,-32643635.956036773,2415833.9241620237,-1594390.437815129,-870076.1211841718,616289.7319911566
2443488.5,1977-12-11,1,4.87e+24,-61352536.620452404,-83169096.9990957,-33500997.705059174,2464913.9455596562,-1530709.004910415,-844538.4998480923,616289.7319911566
2443489.5,1977-12-12,1,4.87e+24,-58863891.16839568,-84667481.60510887,-34332498.6445378,2512050.0659910943,-1465871.85097922,-818357.9598556127,616289.7319911566
2443490.5,1977-12-13,1,4.87e+24,-56329095.916170254,-86100472.60079399,-35137506.30284845,2557207.956333209,-1399930.4206750807,-791555.4684319817,616289.7319911566
2443491.5,1977-12-14,1,4.87e+24,-53750145.5966097,-87466991.73895694,-35915409.392095506,2600354.877630766,-1332936.8908571023,-764152.4228248361,616289.7319911566
2443492.5,1977-12-15,1,4.87e+24,-51129066.87904059,-88766013.29768483,-36665618.22915625,2641459.698670595,-1264944.1281421913,-736170.632323182,616289.7319911566
2443493.5,1977-12-16,1,4.87e+24,-48467916.75331094,-89996564.74882549,-37387565.13867199,2680492.912217814,-1196005.6463305685,-707632.3001346756,616289.7319911566
2443494.5,1977-12-17,1,4.87e+24,-45768780.89824852,-91157727.38384406,-38080704.837852456,2717426.649921986,-1126175.5637398104,-678560.0051375715,616289.7319911566
2443495.5,1977-12-18,1,4.87e+24,-43033772.03587233,-92248636.89698207,-38744514.80297624,2752234.695907276,-1055508.5604814435,-648976.6835235356,616289.7319911566
2443496.5,1977-12-19,1,4.87e+24,-40265028.2726657,-93268483.925678,-39378495.617486015,2784892.4990613065,-984059.8357128907,-618905.6103470064,616289.7319911566
2443497.5,1977-12-20,1,4.87e+24,-37464711.42920491,-94216514.54824083,-39982171.301592775,2815377.1840380635,-911885.0648963603,-588370.3809962837,616289.7319911566
2443498.5,1977-12-21,1,4.87e+24,-34635005.3594212,-95092030.73879854,-40555089.62331814,2843667.5609908164,-839040.3570950472,-557394.8926010202,616289.7319911566
2443499.5,1977-12-22,1,4.87e+24,-31778114.260757998,-95894390.77957377,-41096822.39091828,2869744.1340516508,-765582.2123358096,-526003.325390276,616289.7319911566
2443500.5,1977-12-23,1,4.87e+24,-28896260.976468105,-96623009.63056692,-41606965.72664686,2893589.108574867,-691567.4790662555,-494220.1240147961,616289.7319911566
2443501.5,1977-12-24,1,4.87e+24,-25991685.291278183,-97277359.256755,-42085140.32182797,2915186.3971621,-617053.3117329768,-462069.9788466615,616289.7319911566
2443502.5,1977-12-25,1,4.87e+24,-23066642.221629523,-97856968.91293961,-42530991.67322254,2934521.624487665,-542097.1285064357,-429577.8072689566,616289.7319911566
2443503.5,1977-12-26,1,4.87e+24,-20123400.301685467,-98361425.38640368,-42944190.3006846,2951582.130943284,-466756.5691768072,-396768.73496758746,616289.7319911566
2443504.5,1977-12-27,1,4.87e+24,-17164239.866276145,-98790373.19755892,-43324431.94611533,2966356.975121923,-391089.4532438582,-363668.07723688154,616289.7319911566
2443505.5,1977-12-28,1,4.87e+24,-14191451.331933215,-99143514.75878942,-43671437.75373399,2978836.9351556734,-315153.7382228273,-330301.320309805,616289.7319911566
2443506.5,1977-12-29,1,4.87e+24,-11207333.47714967,-99420610.49171847,-43984954.4316964,2989014.508934767,-239007.47818771217,-296694.10272411036,616289.7319911566
2443507.5,1977-12-30,1,4.87e+24,-8214191.722972485,-99621478.9031438,-44264754.39510074,2996883.913221727,-162708.7825693881,-262872.1967331686,616289.7319911566
2443508.5,1977-12-31,1,4.87e+24,-5214336.415026526,-99745996.6199089,-44510635.89043184,3002441.0816808804,-86315.77523142922,-228861.48977303432,616289.7319911566
2443509.5,1978-01-01,1,4.87e+24,-2210081.108041222,-99794098.38299398,-44722423.10150344,3005683.6618456733,-9886.5538366609,-194687.96599303366,616289.7319911566
2443510.5,1978-01-02,1,4.87e+24,796259.1460661283,-99765777.00112681,-44899966.23696685,3006611.0110413698,66520.85047648496,-160377.6878595657,616289.7319911566
2443511.5,1978-01-03,1,4.87e+24,3802369.5055157254,-99661083.2642314,-45043141.59946355,3005224.1912830165,142848.5130926151,-125956.77784121294,616289.7319911566
2443512.5,1978-01-04,1,4.87e+24,6805937.040384414,-99480125.81704642,-45151851.63650668,3001525.963168236,219038.65557859614,-91451.40018288876,616289.7319911566
2443513.5,1978-01-05,1,4.87e+24,9804652.42772304,-99223070.99325998,-45226024.973184295,2995520.7787840557,295033.6849897091,-56887.742776376486,616289.7319911566
2443514.5,1978-01-06,1,4.87e+24,12796211.639095549,-98890142.61051996,-45265616.42678433,2987214.7736466522,370776.23280986946,-22291.999134243288,616289.7319911566
2443515.5,1978-01-07,1,4.87e+24,15778317.619581994,-98481621.72669244,-45270607.003447875,2976615.757692521,446209.1935138231,12309.64952625879,616289.7319911566
2443516.5,1978-01-08,1,4.87e+24,18748681.957306042,-97997846.35775141,-45241003.87696402,2963733.2053392725,521275.76274000725,46891.05208306469,616289.7319911566
2443517.5,1978-01-09,1,4.87e+24,21705026.54256552,-97439211.15769497,-45176840.34982534,2948578.2446338786,595919.4750635383,81426.10518707197,616289.7319911566
2443518.5,1978-01-10,1,4.87e+24,24645085.215662263,-96806167.06089234,-45078175.796668984,2931163.645505878,670084.2413595751,115888.77081232305,616289.7319911566
2443519.5,1978-01-11,1,4.87e+24,27566605.40254474,-96099220.88727626,-44945095.59023359,2911503.807142685,743714.3857480703,150253.0936734683,616289.7319911566
2443520.5,1978-01-12,1,4.87e+24,30467349.737394184,-95318934.91080335,-44777711.009966955,2889614.744503827,816754.6821117152,184493.21850575588,616289.7319911566
2443521.5,1978-01-13,1,4.87e+24,33345097.67130023,-94465926.39161395,-44576159.13342484,2865514.0739879413,889150.3901765519,218583.40720193952,616289.7319911566
2443522.5,1978-01-14,1,4.87e+24,36197647.0661879,-93540867.07233267,-44340602.71060589,2839220.9982721405,960847.291151589,252498.05580321298,616289.7319911566
2443523.5,1978-01-15,1,4.87e+24,39022815.77317476,-92544482.63895194,-44071230.02137001,2810756.290334359,1031791.7229184073,286211.71133944584,616289.7319911566
2443524.5,1978-01-16,1,4.87e+24,41818443.1945493,-91477552.14675613,-43768254.716094546,2780142.276676314,1101930.6147620552,319699.0885136905,616289.7319911566
2443525.5,1978-01-17,1,4.87e+24,44582391.82857754,-90340907.41174422,-43431915.63972428,2747402.81975911,1171211.5216408488,352935.08622912597,616289.7319911566
2443526.5,1978-01-18,1,4.87e+24,47312548.79635748,-89135432.3680172,-43062476.639375284,2712563.299665538,1239582.657986537,385894.8039537069,616289.7319911566
2443527.5,1978-01-19,1,4.87e+24,50006827.34995448,-87862062.39160208,-42660226.35565669,2675650.595001704,1306992.9310294555,418553.55791930034,616289.7319911566
2443528.5,1978-01-20,1,4.87e+24,52663168.36106298,-86521783.59119086,-42225477.997877315,2636693.063050109,1373391.973643315,450886.8971521353,616289.7319911566
2443529.5,1978-01-21,1,4.87e+24,55279541.78945192,-85115632.06627674,-41758569.103307575,2595720.5191857605,1438730.1767043138,482870.6193314402,616289.7319911566
2443530.5,1978-01-22,1,4.87e+24,57853948.13046235,-83644693.1331765,-41259861.28066989,2552764.21556634,1502958.7209592622,514480.78647318546,616289.7319911566
2443531.5,1978-01-23,1,4.87e+24,60384419.84083672,-82110100.51943238,-40729739.938034095,2507856.8191069234,1566029.6083974652,545693.7404358991,616289.7319911566
2443532.5,1978-01-24,1,4.87e+24,62869022.74216919,-80513035.5270924,-40168613.99529722,2461032.3887491995,1627895.69312111,576486.1182455653,616289.7319911566
2443533.5,1978-01-25,1,4.87e+24,65305857.40127653,-78854726.1653731,-39576915.5814301,2412326.352034605,1688510.711708951,606834.8672366671,616289.7319911566
2443534.5,1978-01-26,1,4.87e+24,67693060.48679766,-77136446.25321434,-38955099.716676,2361775.480990234,1747829.3130680937,636717.2600064735,616289.7319911566
2443535.5,1978-01-27,1,4.87e+24,70028806.10133913,-75359514.49224018,-38303643.979889594,2309417.8673358527,1805807.0877687274,666110.909179727,616289.7319911566
2443536.5,1978-01-28,1,4.87e+24,72311307.08849126,-73525293.51064584,-37623048.16120723,2255292.897019807,1862400.5968566553,694993.7819809231,616289.7319911566
2443537.5,1978-01-29,1,4.87e+24,74538816.31404811,-71635188.87853634,-36913833.90024267,2199441.224091925,1917567.4001354135,723344.2146099735,616289.7319911566
2443538.5,1978-01-30,1,4.87e+24,76709627.92077194,-69690648.09524961,-36176544.31000638,2141904.74391992,1971266.083916407,751140.9264201401,616289.7319911566
2443539.5,1978-01-31,1,4.87e+24,78822078.55604704,-67693159.54919845,-35411743.58674713,2082726.5657545987,2023456.2882274156,778363.0338935527,616289.7319911566
2443540.5,1978-02-01,1,4.87e+24,80874548.57177866,-65644251.45077801,-34620016.60592106,2021950.984654097,2074098.7334738085,804990.0644111363,616289.7319911566
2443541.5,1978-02-02,1,4.87e+24,82865463.1958955,-63545490.73888757,-33801968.504494525,1959623.4527684082,2123155.246546674,831001.9698142419,616289.7319911566
2443542.5,1978-02-03,1,4.87e+24,84793293.67482045,-61398481.96162433,-32958224.24979117,1895790.549992513,2170588.786369855,856379.1397538659,616289.7319911566
2443543.5,1978-02-04,1,4.87e+24,86656558.38628101,-59204866.13171362,-32089428.1950976,1830499.9539931058,2216363.4688785295,881102.4148238268,616289.7319911566
2443544.5,1978-02-05,1,4.87e+24,88453823.92183518,-56966319.55724808,-31196243.622245345,1763800.409613852,2260444.591421511,905153.0994740643,616289.7319911566
2443545.5,1978-02-06,1,4.87e+24,90183706.13849394,-54684552.6483161,-30279352.271391284,1695741.6976640753,2302798.656578911,928512.9747000023,616289.7319911566
2443546.5,1978-02-07,1,4.87e+24,91844871.1788262,-52361308.700108565,-29339453.858222343,1626374.6030957284,2343393.3953863834,951164.3105037067,616289.7319911566
2443547.5,1978-02-08,1,4.87e+24,93436036.45893684,-49998362.653101966,-28377265.578815058,1555750.8825734432,2382197.7899566176,973089.8781223492,616289.7319911566
2443548.5,1978-02-09,1,4.87e+24,94955971.62371327,-47597519.830925375,-27393521.602384932,1483923.2314424284,2419182.0954883154,994272.9620192754,616289.7319911566
2443549.5,1978-02-10,1,4.87e+24,96403499.46874088,-45160614.65652902,-26388972.5521655,1410945.2500989237,2454317.861652354,1014697.3716327603,616289.7319911566
2443550.5,1978-02-11,1,4.87e+24,97777496.82829209,-42689509.34728256,-25364384.974661894,1336871.4097678834,2487577.953344393,1034347.4528773138,616289.7319911566
2443551.5,1978-02-12,1,4.87e+24,99076895.42879862,-40186092.5896422,-24320540.79752906,1261757.0176925105,2518936.570792658,1053208.0993921915,616289.7319911566
2443552.5,1978-02-13,1,4.87e+24,100300682.70722125,-37652278.19403724,-23258236.776330166,1185658.1817402183,2548369.2690091683,1071264.7635315403,616289.7319911566
2443553.5,1978-02-14,1,4.87e+24,101447902.5937368,-35090003.73063919,-22178283.930436637,1108631.7744331337,2575852.9765712214,1088503.467089775,616289.7319911566
2443554.5,1978-02-15,1,4.87e+24,102517656.2581679,-32501229.146689367,-21081506.96833779,1030735.3964026873,2601366.0137213585,1104910.811756703,616289.7319911566
