Time [JD],Time [UTC],Tag,Mass [kg],posx [JPL],posy [JPL],posz [JPL],velx [JPL],vely [JPL],velz [JPL],SOI [approximation]
2443421.5,1977-10-05,0,3.3e+23,-44192377.34959554,21052061.33089467,15919706.168098673,-3000136.1994342124,-3160700.5032361695,-1376774.8800082535,112364.78533249555
2443422.5,1977-10-06,0,3.3e+23,-47035829.78549328,17820524.026070137,14488835.474289125,-2686033.3207475403,-3297608.067488478,-1482497.1685177423,112364.78533249555
2443423.5,1977-10-07,0,3.3e+23,-49563515.01038641,14466126.907719031,12959573.001368362,-2369127.0950008244,-3406677.188790784,-1573641.2231712341,112364.78533249555
2443424.5,1977-10-08,0,3.3e+23,-51774124.79547132,11015908.39036765,11346224.828559525,-2052327.8276049928,-3489533.8362135575,-1650773.488600501,112364.78533249555
2443425.5,1977-10-09,0,3.3e+23,-53669026.61236255,7495216.971060833,9662472.087422434,-1738082.2035930282,-3547918.690433538,-1714569.7928877994,112364.78533249555
2443426.5,1977-10-10,0,3.3e+23,-55251818.48540102,3927633.1233720058,7921283.047381528,-1428411.745983935,-3583616.8323319824,-1765773.801463781,112364.78533249555
2443427.5,1977-10-11,0,3.3e+23,-56527925.96184053,334953.0934848194,6134862.635505743,-1124957.7628188382,-3598403.9377303035,-1805163.6139523103,112364.78533249555
2443428.5,1977-10-12,0,3.3e+23,-57504245.4354629,-3262780.8822038956,4314631.56156023,-829028.5087769105,-3594006.8537332304,-1833525.812755235,112364.78533249555
2443429.5,1977-10-13,0,3.3e+23,-58188834.44846319,-6847217.139231721,2471228.0620567785,-541645.5787745421,-3572076.182840053,-1851636.0049780193,112364.78533249555
2443430.5,1977-10-14,0,3.3e+23,-58590647.1636499,-10401608.756092815,614526.2915827064,-263587.60945420375,-3534168.5415046033,-1860244.8110906065,112364.78533249555
2443431.5,1977-10-15,0,3.3e+23,-58719311.70198626,-13910713.924483435,-1246333.569884073,4569.820840288181,-3481736.368634571,-1860068.2807019579,112364.78533249555
2443432.5,1977-10-16,0,3.3e+23,-58584945.244713604,-17360689.125300255,-3102907.447944101,262418.6098451197,-3416123.4486001353,-1851781.808674669,112364.78533249555
2443433.5,1977-10-17,0,3.3e+23,-58198002.50105121,-20738980.03691763,-4947404.830920528,509686.9745503834,-3338564.6242871014,-1836016.748496248,112364.78533249555
2443434.5,1977-10-18,0,3.3e+23,-57569153.17734209,-24034213.728730403,-6772643.9038094245,746212.5632112664,-3250188.473405125,-1813359.0514024568,112364.78533249555
2443435.5,1977-10-19,0,3.3e+23,-56709184.326014444,-27236094.602178037,-8572006.101894554,971919.5228616282,-3152021.9871049877,-1784349.3854714357,112364.78533249555
2443436.5,1977-10-20,0,3.3e+23,-55628923.811535105,-30335305.69715879,-10339391.338684322,1186799.1285269104,-3044996.516465117,-1749484.3015391142,112364.78533249555
2443437.5,1977-10-21,0,3.3e+23,-54339181.54214376,-33323416.343769092,-12069174.779355971,1390893.5516299116,-2929954.4388311524,-1709218.1093810056,112364.78533249555
2443438.5,1977-10-22,0,3.3e+23,-52850705.53851461,-36192796.66886297,-13756165.73578773,1584282.3496796794,-2807656.1453268533,-1663965.207845644,112364.78533249555
2443439.5,1977-10-23,0,3.3e+23,-51174150.317344055,-38936539.129214466,-15395569.036657773,1767071.2838939207,-2678787.0678376714,-1614102.6776571462,112364.78533249555
2443440.5,1977-10-24,0,3.3e+23,-49320055.44418137,-41548387.00835024,-16982949.06166865,1939383.1066542394,-2543964.553653012,-1559972.9972719534,112364.78533249555
2443441.5,1977-10-25,0,3.3e+23,-47298832.44823121,-44022669.65787087,-18514196.51038019,2101350.0004297164,-2403744.4638099726,-1501886.7825424103,112364.78533249555
2443442.5,1977-10-26,0,3.3e+23,-45120758.590015665,-46354244.166591294,-19985497.893121503,2253107.390067156,-2258627.4215486418,-1440125.482020555,112364.78533249555
2443443.5,1977-10-27,0,3.3e+23,-42795976.23145753,-48538443.08660785,-21393307.67564614,2394788.8887566007,-2109064.6740392875,-1374943.9833507496,112364.78533249555
2443444.5,1977-10-28,0,3.3e+23,-40334496.77971289,-50571027.82247591,-22734322.97393678,2526522.1732410844,-1955463.5568704496,-1306573.1039217878,112364.78533249555
2443445.5,1977-10-29,0,3.3e+23,-37746208.364425756,-52448147.288973615,-24005460.675641138,2648425.615368668,-1798192.5692676036,-1235221.9520920177,112364.78533249555
2443446.5,1977-10-30,0,3.3e+23,-35040886.566825,-54166301.45764195,-25203836.856006175,2760605.5247570924,-1637586.080677909,-1161080.1549379167,112364.78533249555
2443447.5,1977-10-31,0,3.3e+23,-32228207.65203303,-55722309.43744093,-26326748.355813604,2863153.8813074976,-1473948.6977906232,-1084319.9554684975,112364.78533249555
2443448.5,1977-11-01,0,3.3e+23,-29317763.866667747,-57113281.76684974,-27371656.39441569,2956146.4568692236,-1307559.3264822455,-1005098.1872768396,112364.78533249555
2443449.5,1977-11-02,0,3.3e+23,-26319080.455509458,-58336596.631035276,-28336172.10084221,3039641.2429050296,-1138674.966506995,-923558.1382004824,112364.78533249555
2443450.5,1977-11-03,0,3.3e+23,-23241634.126485355,-59389879.75659722,-29218043.85888455,3113677.1159447026,-967534.2786962499,-839831.317150531,112364.78533249555
2443451.5,1977-11-04,0,3.3e+23,-20094872.754900355,-60270987.77675474,-30015146.377218347,3178272.685353437,-794360.9655092636,-754039.1401674189,112364.78533249555
2443452.5,1977-11-05,0,3.3e+23,-16888236.16771662,-60977994.901010506,-30725471.41244022,3233425.2788716936,-619367.0063820663,-666294.5532185156,112364.78533249555
2443453.5,1977-11-06,0,3.3e+23,-13631177.888376229,-61509182.764990285,-31347120.091028094,3279110.0308756838,-442755.7897407796,-576703.6104618352,112364.78533249555
2443454.5,1977-11-07,0,3.3e+23,-10333187.753433961,-61863033.37823564,-31878296.79551662,3315279.0467105457,-264725.18399157614,-485367.0278103389,112364.78533249555
2443455.5,1977-11-08,0,3.3e+23,-7003815.335043339,-62038225.130332895,-32317304.60057228,3341860.6240923638,-85470.59042570525,-392381.7327590785,112364.78533249555
2443456.5,1977-11-09,0,3.3e+23,-3652694.1187169906,-62033631.85912951,-32662542.266220525,3358758.5197801474,94811.97810772956,-297842.43267345265,112364.78533249555
2443457.5,1977-11-10,0,3.3e+23,-289566.3940428328,-61848325.029246,-32912502.818365857,3365851.2568021147,275922.74763564055,-201843.22515182302,112364.78533249555
2443458.5,1977-11-11,0,3.3e+23,3075691.1828589244,-61481579.1150182,-33065773.771161433,3362991.474806775,457654.91580702306,-104479.27572323426,112364.78533249555
2443459.5,1977-11-12,0,3.3e+23,6433041.402779186,-60932880.32980071,-33121039.071980827,3350005.333941541,639791.2180879551,-5848.590058786306,112364.78533249555
2443460.5,1977-11-13,0,3.3e+23,9772259.755090097,-60201938.89361542,-33077082.878002953,3326691.991412867,822100.2761069426,93946.0899158501,112364.78533249555
2443461.5,1977-11-14,0,3.3e+23,13082907.204035478,-59288705.083769366,-32932795.304035198,3292823.1799680716,1004332.6741300372,194795.23411871164,112364.78533249555
2443462.5,1977-11-15,0,3.3e+23,16354302.611049216,-58193389.36851658,-32687180.314450804,3248142.9294305407,1186216.7067772197,296580.2819666517,112364.78533249555
2443463.5,1977-11-16,0,3.3e+23,19575494.972539112,-56916486.982140735,-32339365.968241397,3192367.486655669,1367453.7383005514,399171.1719652643,112364.78533249555
2443464.5,1977-11-17,0,3.3e+23,22735235.70626452,-55458807.36075662,-31888617.265334617,3125185.506471373,1547713.1113654189,502423.60255624517,112364.78533249555
2443465.5,1977-11-18,0,3.3e+23,25821951.30209315,-53821508.92102718,-31334351.88450028,3046258.607027188,1726626.5417962684,606175.9805895502,112364.78533249555
2443466.5,1977-11-19,0,3.3e+23,28823716.758596964,-52006139.72764338,-30676159.148132235,2955222.408289075,1903781.9358612816,710246.011221197,112364.78533249555
2443467.5,1977-11-20,0,3.3e+23,31728230.36051852,-50014684.657764316,-29913822.596357357,2851688.203047306,2078716.5693467013,814426.8812883078,112364.78533249555
2443468.5,1977-11-21,0,3.3e+23,34522790.519377716,-47849619.72846907,-29047346.601179585,2735245.446660344,2250909.5742469216,918482.9879003336,112364.78533249555
2443469.5,1977-11-22,0,3.3e+23,37194275.607069075,-45513974.30186833,-28076987.498865522,2605465.295727784,2419773.6911835554,1022145.165985153,112364.78533249555
2443470.5,1977-11-23,0,3.3e+23,39729127.967733465,-43011401.914997764,-27003289.76263112,2461905.4777294425,2584646.2660879046,1125105.3740560021,112364.78533249555
2443471.5,1977-11-24,0,3.3e+23,42113343.60460866,-40346260.48830996,-25827127.773582898,2304116.8338319287,2744779.501421092,1227010.8081745333,112364.78533249555
2443472.5,1977-11-25,0,3.3e+23,44332469.41427827,-37523702.63420796,-24549753.769566044,2131651.9453938394,2899330.0193727757,1327457.4321870764,112364.78533249555
2443473.5,1977-11-26,0,3.3e+23,46371610.28842941,-34549776.69769948,-23172852.55029991,1944076.3300073303,3047347.8622531006,1425982.9406956525,112364.78533249555
2443474.5,1977-11-27,0,3.3e+23,48215448.92861636,-31431538.991214145,-21698603.480883963,1740982.7723424789,3187765.150019181,1522059.2135781331,112364.78533249555
2443475.5,1977-11-28,0,3.3e+23,49848281.82428654,-28177177.404313654,-20129750.248261202,1522009.4332062115,3319384.744033523,1615084.3817475615,112364.78533249555
2443476.5,1977-11-29,0,3.3e+23,51254075.52297055,-24796146.13789277,-18469678.665376086,1286862.4479411487,3440869.4380645854,1704374.7086361551,112364.78533249555
2443477.5,1977-11-30,0,3.3e+23,52416548.056939736,-21299310.684492018,-16722502.558664259,1035343.7681574326,3550732.4206806147,1789156.6066255644,112364.78533249555
2443478.5,1977-12-01,0,3.3e+23,53319281.14787328,-17699101.29649412,-14893157.383147446,767384.9973191464,3647330.034783511,1868559.2584119334,112364.78533249555
2443479.5,1977-12-02,0,3.3e+23,53945869.52938887,-14009671.991575936,-12987500.647062115,483087.890399998,3728858.203649317,1941608.5051635168,112364.78533249555
2443480.5,1977-12-03,0,3.3e+23,54280114.310217984,-10247060.578944894,-11012417.45209199,182771.98956494214,3793354.2945617605,2007222.8984709613,112364.78533249555
2443481.5,1977-12-04,0,3.3e+23,54306267.60517035,-6429343.199650206,-8975928.423827909,-132970.5006159982,3838706.6338858344,2064213.0878154,112364.78533249555
2443482.5,1977-12-05,0,3.3e+23,54009335.48651739,-2576774.435398206,-6887295.986316172,-463213.09497656714,3862674.333407553,2111286.0157594397,112364.78533249555
2443483.5,1977-12-06,0,3.3e+23,53375445.39112501,1288098.819393028,-4757123.31193392,-806628.0589973109,3862920.469127851,2147055.6897290763,112364.78533249555
2443484.5,1977-12-07,0,3.3e+23,52392282.134356976,5140364.693467266,-2597438.3809241825,-1161416.7270222357,3837061.86316298,2170062.5403492097,112364.78533249555
2443485.5,1977-12-08,0,3.3e+23,51049593.26732951,8952733.081274146,-421753.50666262815,-1525241.3588874473,3782738.603874571,2178803.482073322,112364.78533249555
2443486.5,1977-12-09,0,3.3e+23,49339759.317861356,12695602.860070542,1754911.388994834,-1895164.7199373262,3697705.802335388,2171774.652257953,112364.78533249555
2443487.5,1977-12-10,0,3.3e+23,47258417.22743458,16337232.52905464,3916055.2199652023,-2267605.6605615937,3579948.7044007583,2147528.2853774484,112364.78533249555
2443488.5,1977-12-11,0,3.3e+23,44805116.024292305,19844037.26267276,6043786.355564849,-2638320.900021468,3427819.9592515687,2104744.1409083656,112364.78533249555
2443489.5,1977-12-12,0,3.3e+23,41983972.85625368,23181032.58013176,8118991.513901884,-3002424.47971618,3240194.492427635,2042314.2433782397,112364.78533249555
2443490.5,1977-12-13,0,3.3e+23,38804285.93862774,26312438.210414395,10121594.690577945,-3354456.272266977,3016633.1631309735,1959437.40513376,112364.78533249555
2443491.5,1977-12-14,0,3.3e+23,35281050.46002279,29202444.555095118,12030913.005308982,-3688508.7827117653,2757541.6534945946,1855717.2517404403,112364.78533249555
2443492.5,1977-12-15,0,3.3e+23,31435316.418155268,31816128.35113193,13826108.64363719,-3998416.6751947626,2464306.7008663937,1731254.655194572,112364.78533249555
2443493.5,1977-12-16,0,3.3e+23,27294326.496640787,34120484.69637266,15486725.777219549,-4278005.87700864,2139389.0680003874,1586723.2425818404,112364.78533249555
2443494.5,1977-12-17,0,3.3e+23,22891379.97311628,36085521.827020295,16993289.432883985,-4521389.397225334,1786352.9124027328,1423415.7819339158,112364.78533249555
2443495.5,1977-12-18,0,3.3e+23,18265386.686287872,37685346.49220606,18327931.503973108,-4723286.737350281,1409815.5343270758,1243250.488782676,112364.78533249555
2443496.5,1977-12-19,0,3.3e+23,13460102.689560903,38899155.72005352,19474999.796665393,-4879335.343707803,1015310.0965529033,1048730.0230539376,112364.78533249555
2443497.5,1977-12-20,0,3.3e+23,8523073.237121325,39712049.12043735,20421601.592806097,-4986358.547922937,609065.8192878342,842851.8920051316,112364.78533249555
2443498.5,1977-12-21,0,3.3e+23,3504343.7063472923,40115586.87632514,21158035.461882323,-5042556.778034825,197723.08916114905,628976.1265672377,112364.78533249555
2443499.5,1977-12-22,0,3.3e+23,-1544971.7206417872,40108041.777499415,21678074.41521167,-5047597.864534432,-211988.14474209351,410662.87686680944,112364.78533249555
2443500.5,1977-12-23,0,3.3e+23,-6574156.385371335,39694325.57187857,21979078.738828477,-5002596.424155637,-613572.205970349,191497.30492733055,112364.78533249555
2443501.5,1977-12-24,0,3.3e+23,-11534283.283434318,38885604.78879224,22061935.266143702,-4909988.390737739,-1001059.5917417057,-25079.34718350985,112364.78533249555
2443502.5,1977-12-25,0,3.3e+23,-16379437.288358318,37698652.551261514,21930838.003909934,-4773321.025119372,-1369239.2976921997,-235915.6394194276,112364.78533249555
2443503.5,1977-12-26,0,3.3e+23,-21067697.28167469,36155005.3756844,21592939.681353174,-4596988.125923837,-1713814.736050776,-438260.69215446507,112364.78533249555
2443504.5,1977-12-27,0,3.3e+23,-25561839.803163122,34280004.65864004,21057912.808373623,-4385943.253572097,-2031478.6662749858,-629833.9689642814,112364.78533249555
2443505.5,1977-12-28,0,3.3e+23,-29829757.678580925,32101801.466675945,20337461.554398973,-4145420.9767868817,-2319913.4715104196,-808854.352330542,112364.78533249555
2443506.5,1977-12-29,0,3.3e+23,-33844613.87567814,29650392.750515223,19444822.934689414,-3880689.220203765,-2577730.80540994,-974033.6080831928,112364.78533249555
2443507.5,1977-12-30,0,3.3e+23,-37584769.59826504,26956740.863757968,18394289.06274172,-3596847.037740501,-2804368.42156737,-1124542.2659599977,112364.78533249555
2443508.5,1977-12-31,0,3.3e+23,-41033535.609870106,24052010.065823354,17200773.542093024,-3298673.6321733617,-2999962.2581499754,-1259956.9652465251,112364.78533249555
2443509.5,1978-01-01,0,3.3e+23,-44178797.99114866,20966936.586007003,15879436.165400593,-2990527.57028452,-3165209.589830304,-1380197.8201388114,112364.78533249555
2443510.5,1978-01-02,0,3.3e+23,-47012565.970750615,17731334.750139073,14445372.2007751,-2676290.4986453466,-3301235.454617682,-1485462.916191563,112364.78533249555
2443511.5,1978-01-03,0,3.3e+23,-49530482.37640838,14373731.43798548,12913366.343398405,-2359347.205684826,-3409470.6280038324,-1576165.20256945,112364.78533249555
2443512.5,1978-01-04,0,3.3e+23,-51731328.62687233,10921114.703594767,11297707.07768317,-2042593.180911267,-3491545.843600924,-1652875.2083722048,112364.78533249555
2443513.5,1978-01-05,0,3.3e+23,-53616547.5152397,7398779.184791123,9612054.583082281,-1728461.3348722283,-3549204.1081459005,-1716271.43514842,112364.78533249555
2443514.5,1978-01-06,0,3.3e+23,-55189799.25692399,3830250.16314118,7869354.1010201685,-1418960.7365542704,-3584230.9273566348,-1767099.0688840158,112364.78533249555
2443515.5,1978-01-07,0,3.3e+23,-56456559.85388958,237269.01608294714,6081786.484226796,-1115721.6857449375,-3598400.979793725,-1806136.8198320142,112364.78533249555
2443516.5,1978-01-08,0,3.3e+23,-57423765.87896452,-3360175.353327386,4260748.12108814,-820042.8893109836,-3593439.1007081526,-1834171.1873001736,112364.78533249555
2443517.5,1978-01-09,0,3.3e+23,-58099506.21327099,-6943782.2367826225,2416853.2785047665,-532937.795281821,-3570993.199666052,-1851977.185944987,112364.78533249555
2443518.5,1978-01-10,0,3.3e+23,-58492758.86970545,-10496852.748161301,559952.9239621093,-255178.18949894706,-3532616.783118318,-1860304.4863698103,112364.78533249555
2443519.5,1978-01-11,0,3.3e+23,-58613169.56351228,-14004189.882744256,-1300834.8729371335,12666.033038722326,-3479758.965528963,-1859867.9525115467,112364.78533249555
2443520.5,1978-01-12,0,3.3e+23,-58470867.91348504,-17451991.558080047,-3157086.88510687,270191.42316087236,-3413760.1431696573,-1851341.6525591814,112364.78533249555
2443521.5,1978-01-13,0,3.3e+23,-58076316.87165598,-20827741.51599682,-5001032.0818682285,517129.95633801504,-3335851.815665316,-1835355.5443706573,112364.78533249555
2443522.5,1978-01-14,0,3.3e+23,-57440191.02232572,-24120101.60092468,-6825506.722003845,753322.2724812058,-3247159.3372721444,-1812494.1679173752,112364.78533249555
2443523.5,1978-01-15,0,3.3e+23,-56573279.638590015,-27318807.847135033,-8623908.91199932,978694.8599076571,-3148706.644561932,-1783296.8026841725,112364.78533249555
2443524.5,1978-01-16,0,3.3e+23,-55486410.745782025,-30414571.97018882,-10390153.870775884,1193240.7881201818,-3041422.232436133,-1748258.6601141242,112364.78533249555
2443525.5,1978-01-17,0,3.3e+23,-54190392.85372376,-33398989.22566356,-12118630.761728711,1397003.5666232938,-2926145.8356100176,-1707832.7772699674,112364.78533249555
2443526.5,1978-01-18,0,3.3e+23,-52695971.44187772,-36264453.13239364,-13804161.660257814,1590063.712389168,-2803635.4209634983,-1662432.3576304791,112364.78533249555
2443527.5,1978-01-19,0,3.3e+23,-51013797.68757061,-39004077.22335178,-15441963.004382752,1772527.6335977258,-2674574.2122200592,-1612433.3695285956,112364.78533249555
2443528.5,1978-01-20,0,3.3e+23,-49154407.30267974,-41611623.75535292,-17027609.713205535,1944518.4727416225,-2539577.5575440526,-1558177.2640244174,112364.78533249555
2443529.5,1978-01-21,0,3.3e+23,-47128207.68135214,-44081439.15460258,-18557002.04065483,2106168.591988404,-2399199.5178971835,-1499973.7140567773,112364.78533249555
2443530.5,1978-01-22,0,3.3e+23,-44945471.85823538,-46408395.87917361,-20026335.149889767,2257613.423925937,-2253939.103886466,-1438103.3075405362,112364.78533249555
2443531.5,1978-01-23,0,3.3e+23,-42616338.03418515,-48587840.3264029,-21432071.33866259,2398986.449144412,-2104246.1252190983,-1372820.1504873494,112364.78533249555
2443532.5,1978-01-24,0,3.3e+23,-40150813.647088796,-50615546.39108566,-22770914.811227355,2530415.0972584984,-1950526.642930153,-1304354.3537895207,112364.78533249555
2443533.5,1978-01-25,0,3.3e+23,-37558783.15281432,-52487674.28020374,-24039788.87286171,2652017.3993826676,-1793148.0328217878,-1232914.390326077,112364.78533249555
2443534.5,1978-01-26,0,3.3e+23,-34850018.83918636,-54200734.205028415,-25235815.414750706,2763899.24762677,-1632443.6810661012,-1158689.3185933598,112364.78533249555
2443535.5,1978-01-27,0,3.3e+23,-32034194.128098715,-55751554.59684606,-26356296.556832567,2866152.1410344588,-1468717.3412481106,-1081850.8759842773,112364.78533249555
2443536.5,1978-01-28,0,3.3e+23,-29120898.930950455,-57137254.52470912,-27398698.321957067,2958851.3178531807,-1302247.1874677227,-1002555.4498177863,112364.78533249555
2443537.5,1978-01-29,0,3.3e+23,-26119656.713740014,-58355220.03001338,-28360636.224689614,3042054.1914847605,-1133289.6013988117,-920945.9377836358,112364.78533249555
2443538.5,1978-01-30,0,3.3e+23,-23039943.00317128,-59403084.131645605,-29239862.67110909,3115799.0223300727,-962082.7331128442,-837153.5120298138,112364.78533249555
2443539.5,1978-01-31,0,3.3e+23,-19891205.1264084,-60278710.29583508,-30034256.08116107,3180103.7704180293,-788849.8765333171,-751299.3030012223,112364.78533249555
2443540.5,1978-02-01,0,3.3e+23,-16682883.026651155,-60980179.20603249,-30741811.661987476,3234965.0845895214,-613802.7009823737,-663496.0205850926,112364.78533249555
2443541.5,1978-02-02,0,3.3e+23,-13424431.036101777,-61505778.70981388,-31360633.778824836,3280357.3934607073,-437144.3806983138,-573849.5313226477,112364.78533249555
2443542.5,1978-02-03,0,3.3e+23,-10125340.51840581,-61853996.86190178,-31888929.88937991,3316232.0717646903,-259072.66465232222,-482460.4115557535,112364.78533249555
2443543.5,1978-02-04,0,3.3e+23,-6795163.31518909,-62023518.02502014,-32325006.028019506,3342516.6632965556,-79782.9296264607,-389425.4975071791,112364.78533249555
2443544.5,1978-02-05,0,3.3e+23,-3443535.9464667793,-62013222.03369618,-32667263.847717717,3359114.148883392,100528.7395605386,-294839.454533721,112364.78533249555
2443545.5,1978-02-06,0,3.3e+23,-80204.52274049632,-61822186.47061955,-32914199.250636257,3365902.2548857154,281662.39750838425,-198796.3892129003,112364.78533249555
2443546.5,1978-02-07,0,3.3e+23,3284949.6725242045,-61449692.15114704,-33064402.66268073,3362732.805034845,463410.9665186707,-101391.5295793262,112364.78533249555
2443547.5,1978-02-08,0,3.3e+23,6641883.978018416,-60895231.95940179,-33116561.033631355,3349431.126266008,645556.7967733175,-2723.000753386754,112364.78533249555
2443548.5,1978-02-09,0,3.3e+23,9980367.590245796,-60158523.22954421,-33069461.67277355,3325795.5279934816,827868.0070291951,97106.27457704282,112364.78533249555
2443549.5,1978-02-10,0,3.3e+23,13289954.327033775,-59239523.91851613,-32921998.060645737,3291596.884409198,1010094.5517214129,197986.5188519389,112364.78533249555
2443550.5,1978-02-11,0,3.3e+23,16559955.041606393,-58138452.87209807,-32673177.810858026,3246578.361342395,1191963.9574987548,299798.85076840373,112364.78533249555
2443551.5,1978-02-12,0,3.3e+23,19779409.858400423,-56855814.54450701,-32322132.992152326,3190455.34353613,1373176.6694313409,402412.807128198,112364.78533249555
2443552.5,1978-02-13,0,3.3e+23,22937060.466035433,-55392428.592754535,-31868133.060117316,3122915.6354958704,1553400.9447717876,505683.59463267017,112364.78533249555
2443553.5,1978-02-14,0,3.3e+23,26021322.786158,-53749464.82992656,-31310600.690235812,3043620.030051782,1732267.2307098638,609449.0279065225,112364.78533249555
2443554.5,1978-02-15,0,3.3e+23,29020260.443345822,-51928484.08518803,-30649130.848983362,2952203.3642411674,1909361.9627382136,713526.107484024,112364.78533249555
