Time [sec]         ,# Tag         ,Mass [g]     ,posx [code]    ,posy [code]   ,velx [code]    ,vely [code]    ,accx [code]    ,accy [code]
1608336.0 2.00000000e+00 3.97800000e+33 1.48682955e+13 -2.35156272e+12 -1.13685150e+05 -1.45832483e+06 -7.04209029e-02 7.15827471e-03 
3185136.0 2.00000000e+00 3.97800000e+33 1.46018742e+13 -4.63935240e+12 -2.23945353e+05 -1.44166832e+06 -6.92869911e-02 1.40846311e-02 
4761936.0 2.00000000e+00 3.97800000e+33 1.41632976e+13 -6.89233071e+12 -3.31855607e+05 -1.41421703e+06 -6.74303714e-02 2.08326097e-02 
6338736.0 2.00000000e+00 3.97800000e+33 1.35571572e+13 -9.09373156e+12 -4.36300661e+05 -1.37631590e+06 -6.48844963e-02 2.73210477e-02 
7915536.0 2.00000000e+00 3.97800000e+33 1.27897570e+13 -1.12274305e+13 -5.36226436e+05 -1.32843169e+06 -6.16933148e-02 3.34770498e-02 
9492336.0 2.00000000e+00 3.97800000e+33 1.18690051e+13 -1.32781259e+13 -6.30654636e+05 -1.27113869e+06 -5.79087096e-02 3.92375162e-02 
11069136.0 2.00000000e+00 3.97800000e+33 1.08042852e+13 -1.52314959e+13 -7.18693146e+05 -1.20510264e+06 -5.35877561e-02 4.45498200e-02 
12645936.0 2.00000000e+00 3.97800000e+33 9.60631560e+12 -1.70743296e+13 -7.99542150e+05 -1.13106418e+06 -4.87900847e-02 4.93716715e-02 
14222736.0 2.00000000e+00 3.97800000e+33 8.28700110e+12 -1.87946327e+13 -8.72496325e+05 -1.04982316e+06 -4.35755777e-02 5.36702914e-02 
15799536.0 2.00000000e+00 3.97800000e+33 6.85928480e+12 -2.03817092e+13 -9.36943770e+05 -9.62224587e+05 -3.80025632e-02 5.74210700e-02 
17376336.0 2.00000000e+00 3.97800000e+33 5.33700314e+12 -2.18262234e+13 -9.92362530e+05 -8.69147031e+05 -3.21265903e-02 6.06059081e-02 
18953136.0 2.00000000e+00 3.97800000e+33 3.73474785e+12 -2.31202454e+13 -1.03831565e+06 -7.71493699e+05 -2.59998049e-02 6.32114310e-02 
20529936.0 2.00000000e+00 3.97800000e+33 2.06773623e+12 -2.42572847e+13 -1.07444571e+06 -6.70186371e+05 -1.96708943e-02 6.52272403e-02 
22106736.0 2.00000000e+00 3.97800000e+33 3.51689932e+11 -2.52323165e+13 -1.10046963e+06 -5.66161951e+05 -1.31855364e-02 6.66443379e-02 
23683536.0 2.00000000e+00 3.97800000e+33 -1.39727888e+12 -2.60418043e+13 -1.11617458e+06 -4.60371304e+05 -6.58727161e-03 6.74538253e-02 
25260336.0 2.00000000e+00 3.97800000e+33 -3.16277605e+12 -2.66837222e+13 -1.12141548e+06 -3.53779884e+05 8.12895436e-05 6.76459541e-02 
26837136.0 2.00000000e+00 3.97800000e+33 -4.92823169e+12 -2.71575794e+13 -1.11611464e+06 -2.47369549e+05 6.77701335e-03 6.72095847e-02 
28413936.0 2.00000000e+00 3.97800000e+33 -6.67700770e+12 -2.74644477e+13 -1.10026381e+06 -1.42140884e+05 1.34546327e-02 6.61321021e-02 
29990736.0 2.00000000e+00 3.97800000e+33 -8.39251067e+12 -2.76069927e+13 -1.07392886e+06 -3.91152732e+04 2.00650740e-02 6.43998256e-02 
31567536.0 2.00000000e+00 3.97800000e+33 -1.00583140e+13 -2.75895078e+13 -1.03725699e+06 6.06640680e+04 2.65538258e-02 6.19989484e-02 
33144336.0 2.00000000e+00 3.97800000e+33 -1.16582937e+13 -2.74179482e+13 -9.90486572e+05 1.56132979e+05 3.28594695e-02 5.89170325e-02 
34721136.0 2.00000000e+00 3.97800000e+33 -1.31767810e+13 -2.70999612e+13 -9.33958879e+05 2.46210026e+05 3.89125200e-02 5.51450657e-02 
36297936.0 2.00000000e+00 3.97800000e+33 -1.45987352e+13 -2.66449085e+13 -8.68131482e+05 3.29803846e+05 4.46347459e-02 5.06800596e-02 
37874736.0 2.00000000e+00 3.97800000e+33 -1.59099380e+13 -2.60638731e+13 -7.93592115e+05 4.05824957e+05 4.99391656e-02 4.55281149e-02 
39451536.0 2.00000000e+00 3.97800000e+33 -1.70972090e+13 -2.53696435e+13 -7.11071929e+05 4.73202681e+05 5.47309228e-02 3.97078140e-02 
41028336.0 2.00000000e+00 3.97800000e+33 -1.81486416e+13 -2.45766674e+13 -6.21456558e+05 5.30907531e+05 5.89092328e-02 3.32537117e-02 
42605136.0 2.00000000e+00 3.97800000e+33 -1.90538521e+13 -2.37009653e+13 -5.25793194e+05 5.77978970e+05 6.23705360e-02 2.62196002e-02 
44181936.0 2.00000000e+00 3.97800000e+33 -1.98042368e+13 -2.27599970e+13 -4.25291724e+05 6.13557887e+05 6.50128974e-02 1.86811326e-02 
45758736.0 2.00000000e+00 3.97800000e+33 -2.03932242e+13 -2.17724734e+13 -3.21318025e+05 6.36922415e+05 6.67415405e-02 1.07373306e-02 
47335536.0 2.00000000e+00 3.97800000e+33 -2.08165096e+13 -2.07581112e+13 -2.15377845e+05 6.47524947e+05 6.74752087e-02 2.51050159e-03 
48912336.0 2.00000000e+00 3.97800000e+33 -2.10722558e+13 -1.97373296e+13 -1.09090322e+05 6.45027537e+05 6.71528417e-02 -5.85582577e-03 
50489136.0 2.00000000e+00 3.97800000e+33 -2.11612451e+13 -1.87308951e+13 -4.15117512e+03 6.29332375e+05 6.57398691e-02 -1.42011514e-02 
52065936.0 2.00000000e+00 3.97800000e+33 -2.10869638e+13 -1.77595236e+13 9.77132192e+04 6.00603882e+05 6.32333189e-02 -2.23543666e-02 
53642736.0 2.00000000e+00 3.97800000e+33 -2.08556105e+13 -1.68434572e+13 1.94798386e+05 5.59279391e+05 5.96649599e-02 -3.01418260e-02 
55219536.0 2.00000000e+00 3.97800000e+33 -2.04760177e+13 -1.60020345e+13 2.85477336e+05 5.06066217e+05 5.51018731e-02 -3.73964034e-02 
56796336.0 2.00000000e+00 3.97800000e+33 -1.99594862e+13 -1.52532760e+13 3.68254856e+05 4.41924297e+05 4.96441597e-02 -4.39665747e-02 
