Time [JD],Time [UTC],Tag,Mass [kg],posx [JPL],posy [JPL],posz [JPL],velx [JPL],vely [JPL],velz [JPL],SOI [approximation]
2443476.5,1977-11-29,8,1.46e+22,-4206781580.333832,-1548631166.851644,784161815.2394819,182740.9050472813,-444013.47229279287,-193607.26737051655,3293139.16877311
2443477.5,1977-11-30,8,1.46e+22,-4206598817.2916045,-1549075172.174001,783968203.8448356,182785.17933499292,-443997.17154993647,-193615.5216284183,3293139.16877311
2443478.5,1977-12-01,8,1.46e+22,-4206416009.9753065,-1549519161.1930017,783774584.1968124,182829.45318910104,-443980.8655805656,-193623.77412437584,3293139.16877311
2443479.5,1977-12-02,8,1.46e+22,-4206233158.385371,-1549963133.90342,783580956.2971743,182873.72660878106,-443964.55438461073,-193632.02485812223,3293139.16877311
2443480.5,1977-12-03,8,1.46e+22,-4206050262.522234,-1550407090.3000288,783387320.1476837,182917.99959320857,-443948.2379620026,-193640.27382939061,3293139.16877311
2443481.5,1977-12-04,8,1.46e+22,-4205867322.38633,-1550851030.3776016,783193675.7501031,182962.272141559,-443931.91631267196,-193648.5210379143,3293139.16877311
2443482.5,1977-12-05,8,1.46e+22,-4205684337.9780965,-1551294954.1309118,783000023.1061956,183006.5442530079,-443915.58943654987,-193656.76648342644,3293139.16877311
2443483.5,1977-12-06,8,1.46e+22,-4205501309.2979703,-1551738861.5547323,782806362.2177241,183050.81592673063,-443899.2573335673,-193665.01016566047,3293139.16877311
2443484.5,1977-12-07,8,1.46e+22,-4205318236.3463893,-1552182752.6438367,782612693.086452,183095.0871619028,-443882.92000365554,-193673.25208434978,3293139.16877311
2443485.5,1977-12-08,8,1.46e+22,-4205135119.1237926,-1552626627.3929975,782419015.7141433,183139.35795769974,-443866.57744674606,-193681.49223922787,3293139.16877311
2443486.5,1977-12-09,8,1.46e+22,-4204951957.6306205,-1553070485.7969878,782225330.1025616,183183.62831329703,-443850.2296627704,-193689.73063002818,3293139.16877311
2443487.5,1977-12-10,8,1.46e+22,-4204768751.867313,-1553514327.8505805,782031636.2534714,183227.89822786994,-443833.8766516602,-193697.9672564844,3293139.16877311
2443488.5,1977-12-11,8,1.46e+22,-4204585501.834312,-1553958153.5485487,781837934.1686369,183272.1677005941,-443817.51841334737,-193706.2021183301,3293139.16877311
2443489.5,1977-12-12,8,1.46e+22,-4204402207.5320597,-1554401962.885665,781644223.849823,183316.43673064484,-443801.15494776395,-193714.4352152991,3293139.16877311
2443490.5,1977-12-13,8,1.46e+22,-4204218868.9609985,-1554845755.8567019,781450505.2987946,183360.70531719757,-443784.7862548419,-193722.66654712512,3293139.16877311
2443491.5,1977-12-14,8,1.46e+22,-4204035486.1215734,-1555289532.456432,781256778.5173172,183404.9734594278,-443768.4123345138,-193730.89611354197,3293139.16877311
2443492.5,1977-12-15,8,1.46e+22,-4203852059.0142283,-1555733292.6796284,781063043.5071561,183449.24115651083,-443752.033186712,-193739.12391428353,3293139.16877311
2443493.5,1977-12-16,8,1.46e+22,-4203668587.639409,-1556177036.5210629,780869300.2700772,183493.5084076221,-443735.64881136897,-193747.34994908384,3293139.16877311
2443494.5,1977-12-17,8,1.46e+22,-4203485071.997562,-1556620763.9755085,780675548.8078467,183537.77521193706,-443719.25920841773,-193755.57421767685,3293139.16877311
2443495.5,1977-12-18,8,1.46e+22,-4203301512.089134,-1557064475.0377371,780481789.1222308,183582.041568631,-443702.86437779106,-193763.79671979672,3293139.16877311
2443496.5,1977-12-19,8,1.46e+22,-4203117907.914574,-1557508169.7025216,780288021.214996,183626.3074768794,-443686.4643194219,-193772.01745517753,3293139.16877311
2443497.5,1977-12-20,8,1.46e+22,-4202934259.47433,-1557951847.9646335,780094245.0879093,183670.57293585752,-443670.0590332436,-193780.23642355352,3293139.16877311
2443498.5,1977-12-21,8,1.46e+22,-4202750566.768852,-1558395509.8188453,779900460.742738,183714.83794474087,-443653.64851918956,-193788.45362465899,3293139.16877311
2443499.5,1977-12-22,8,1.46e+22,-4202566829.798591,-1558839155.2599292,779706668.1812493,183759.10250270466,-443637.23277719313,-193796.66905822817,3293139.16877311
2443500.5,1977-12-23,8,1.46e+22,-4202383048.5639977,-1559282784.2826571,779512867.4052109,183803.36660892432,-443620.8118071879,-193804.8827239955,3293139.16877311
2443501.5,1977-12-24,8,1.46e+22,-4202199223.065524,-1559726396.881801,779319058.4163907,183847.6302625752,-443604.385609108,-193813.0946216955,3293139.16877311
2443502.5,1977-12-25,8,1.46e+22,-4202015353.3036237,-1560169993.0521326,779125241.2165569,183891.89346283258,-443587.95418288716,-193821.30475106253,3293139.16877311
2443503.5,1977-12-26,8,1.46e+22,-4201831439.27875,-1560613572.788424,778931415.8074781,183936.15620887183,-443571.51752845955,-193829.5131118314,3293139.16877311
2443504.5,1977-12-27,8,1.46e+22,-4201647480.9913573,-1561057136.0854468,778737582.1909229,183980.41849986825,-443555.07564575924,-193837.71970373648,3293139.16877311
2443505.5,1977-12-28,8,1.46e+22,-4201463478.4419017,-1561500682.9379728,778543740.3686602,184024.68033499844,-443538.6285347224,-193845.92452651382,3293139.16877311
2443506.5,1977-12-29,8,1.46e+22,-4201279431.6308393,-1561944213.3407733,778349890.3424596,184068.9417134365,-443522.17619528284,-193854.12757989726,3293139.16877311
2443507.5,1977-12-30,8,1.46e+22,-4201095340.5586276,-1562387727.2886205,778156032.1140903,184113.20263435782,-443505.71862737596,-193862.32886362186,3293139.16877311
2443508.5,1977-12-31,8,1.46e+22,-4200911205.2257233,-1562831224.7762854,777962165.6853223,184157.46309693772,-443489.2558309366,-193870.52837742268,3293139.16877311
2443509.5,1978-01-01,8,1.46e+22,-4200727025.6325865,-1563274705.7985394,777768291.0579256,184201.72310035143,-443472.7878059003,-193878.72612103465,3293139.16877311
2443510.5,1978-01-02,8,1.46e+22,-4200542801.779676,-1563718170.3501542,777574408.2336705,184245.98264377427,-443456.31455220253,-193886.92209419294,3293139.16877311
2443511.5,1978-01-03,8,1.46e+22,-4200358533.667453,-1564161618.425901,777380517.2143275,184290.24172638144,-443439.836069779,-193895.11629663277,3293139.16877311
2443512.5,1978-01-04,8,1.46e+22,-4200174221.296377,-1564605050.020551,777186618.0016675,184334.50034734805,-443423.3523585658,-193903.30872808938,3293139.16877311
2443513.5,1978-01-05,8,1.46e+22,-4199989864.666912,-1565048465.128875,776992710.5974617,184378.7585058493,-443406.86341849866,-193911.49938829802,3293139.16877311
2443514.5,1978-01-06,8,1.46e+22,-4199805463.77952,-1565491863.7456448,776798795.0034814,184423.01620106024,-443390.3692495143,-193919.68827699407,3293139.16877311
2443515.5,1978-01-07,8,1.46e+22,-4199621018.6346645,-1565935245.865631,776604871.2214983,184467.2734321559,-443373.86985154904,-193927.8753939129,3293139.16877311
2443516.5,1978-01-08,8,1.46e+22,-4199436529.2328105,-1566378611.483605,776410939.2532842,184511.5301983113,-443357.36522453965,-193936.06073878997,3293139.16877311
2443517.5,1978-01-09,8,1.46e+22,-4199251995.5744233,-1566821960.5943372,776216999.1006114,184555.78649870126,-443340.85536842287,-193944.24431136088,3293139.16877311
2443518.5,1978-01-10,8,1.46e+22,-4199067417.659969,-1567265293.1925988,776023050.7652524,184600.04233250098,-443324.340283136,-193952.4261113611,3293139.16877311
2443519.5,1978-01-11,8,1.46e+22,-4198882795.489914,-1567708609.2731605,775829094.2489797,184644.29769888514,-443307.81996861607,-193960.60613852632,3293139.16877311
2443520.5,1978-01-12,8,1.46e+22,-4198698129.0647273,-1568151908.830793,775635129.5535663,184688.55259702867,-443291.29442480067,-193968.7843925922,3293139.16877311
2443521.5,1978-01-13,8,1.46e+22,-4198513418.3848763,-1568595191.860267,775441156.6807857,184732.80702610625,-443274.7636516273,-193976.96087329448,3293139.16877311
2443522.5,1978-01-14,8,1.46e+22,-4198328663.4508314,-1569038458.356353,775247175.632411,184777.06098529277,-443258.22764903394,-193985.13558036904,3293139.16877311
2443523.5,1978-01-15,8,1.46e+22,-4198143864.2630625,-1569481708.3138218,775053186.4102162,184821.3144737629,-443241.68641695846,-193993.30851355157,3293139.16877311
2443524.5,1978-01-16,8,1.46e+22,-4197959020.822041,-1569924941.7274437,774859189.0159752,184865.56749069135,-443225.13995533925,-194001.47967257813,3293139.16877311
2443525.5,1978-01-17,8,1.46e+22,-4197774133.1282387,-1570368158.5919893,774665183.4514625,184909.82003525263,-443208.58826411463,-194009.6490571846,3293139.16877311
2443526.5,1978-01-18,8,1.46e+22,-4197589201.1821284,-1570811358.9022288,774471169.7184525,184954.07210662155,-443192.0313432231,-194017.81666710708,3293139.16877311
2443527.5,1978-01-19,8,1.46e+22,-4197404224.9841833,-1571254542.6529324,774277147.81872,184998.32370397245,-443175.4691926036,-194025.98250208158,3293139.16877311
2443528.5,1978-01-20,8,1.46e+22,-4197219204.5348787,-1571697709.8388708,774083117.75404,185042.57482648003,-443158.901812195,-194034.14656184427,3293139.16877311
2443529.5,1978-01-21,8,1.46e+22,-4197034139.834689,-1572140860.4548135,773889079.526188,185086.82547331866,-443142.32920193655,-194042.3088461313,3293139.16877311
2443530.5,1978-01-22,8,1.46e+22,-4196849030.884091,-1572583994.4955313,773695033.1369396,185131.07564366283,-443125.7513617676,-194050.46935467896,3293139.16877311
2443531.5,1978-01-23,8,1.46e+22,-4196663877.683561,-1573027111.9557939,773500978.5880708,185175.32533668686,-443109.1682916275,-194058.62808722357,3293139.16877311
2443532.5,1978-01-24,8,1.46e+22,-4196478680.233577,-1573470212.8303711,773306915.8813573,185219.57455156517,-443092.57999145624,-194066.7850435014,3293139.16877311
2443533.5,1978-01-25,8,1.46e+22,-4196293438.5346174,-1573913297.1140332,773112845.0185759,185263.82328747195,-443075.98646119353,-194074.94022324902,3293139.16877311
2443534.5,1978-01-26,8,1.46e+22,-4196108152.587162,-1574356364.8015501,772918766.0015031,185308.0715435817,-443059.38770077965,-194083.09362620275,3293139.16877311
2443535.5,1978-01-27,8,1.46e+22,-4195922822.3916907,-1574799415.8876915,772724678.8319159,185352.31931906848,-443042.7837101549,-194091.24525209927,3293139.16877311
2443536.5,1978-01-28,8,1.46e+22,-4195737447.948684,-1575242450.367227,772530583.5115913,185396.56661310646,-443026.17448925966,-194099.39510067497,3293139.16877311
2443537.5,1978-01-29,8,1.46e+22,-4195552029.258625,-1575685468.2349267,772336480.042307,185440.8134248696,-443009.5600380353,-194107.54317166662,3293139.16877311
2443538.5,1978-01-30,8,1.46e+22,-4195366566.3219957,-1576128469.4855597,772142368.4258406,185485.05975353136,-442992.94035642216,-194115.68946481048,3293139.16877311
2443539.5,1978-01-31,8,1.46e+22,-4195181059.1392794,-1576571454.113896,771948248.6639701,185529.3055982661,-442976.3154443613,-194123.83397984336,3293139.16877311
2443540.5,1978-02-01,8,1.46e+22,-4194995507.7109604,-1577014422.1147048,771754120.7584738,185573.55095824756,-442959.68530179415,-194131.97671650207,3293139.16877311
2443541.5,1978-02-02,8,1.46e+22,-4194809912.0375247,-1577457373.4827561,771559984.71113,185617.79583264966,-442943.04992866225,-194140.1176745234,3293139.16877311
2443542.5,1978-02-03,8,1.46e+22,-4194624272.1194572,-1577900308.2128186,771365840.5237176,185662.04022064622,-442926.4093249071,-194148.25685364424,3293139.16877311
2443543.5,1978-02-04,8,1.46e+22,-4194438587.957246,-1578343226.2996624,771171688.1980158,185706.28412141095,-442909.763490471,-194156.39425360147,3293139.16877311
2443544.5,1978-02-05,8,1.46e+22,-4194252859.5513773,-1578786127.738056,770977527.7358036,185750.52753411743,-442893.1124252957,-194164.52987413204,3293139.16877311
2443545.5,1978-02-06,8,1.46e+22,-4194067086.9023404,-1579229012.5227692,770783359.1388607,185794.77045793933,-442876.45612932387,-194172.663714973,3293139.16877311
2443546.5,1978-02-07,8,1.46e+22,-4193881270.010625,-1579671880.648571,770589182.408967,185839.01289205012,-442859.7946024977,-194180.79577586125,3293139.16877311
2443547.5,1978-02-08,8,1.46e+22,-4193695408.87672,-1580114732.1102307,770394997.5479025,185883.2548356231,-442843.12784475996,-194188.92605653394,3293139.16877311
2443548.5,1978-02-09,8,1.46e+22,-4193509503.501117,-1580557566.9025168,770200804.5574474,185927.49628783183,-442826.45585605357,-194197.0545567282,3293139.16877311
2443549.5,1978-02-10,8,1.46e+22,-4193323553.8843083,-1581000385.020199,770006603.4393826,185971.7372478495,-442809.7786363215,-194205.18127618113,3293139.16877311
2443550.5,1978-02-11,8,1.46e+22,-4193137560.026786,-1581443186.458046,769812394.1954887,186015.9777148494,-442793.0961855071,-194213.3062146299,3293139.16877311
2443551.5,1978-02-12,8,1.46e+22,-4192951521.9290433,-1581885971.2108264,769618176.8275471,186060.21768800457,-442776.40850355366,-194221.42937181177,3293139.16877311
2443552.5,1978-02-13,8,1.46e+22,-4192765439.5915747,-1582328739.2733092,769423951.3373389,186104.45716648814,-442759.7155904049,-194229.55074746403,3293139.16877311
2443553.5,1978-02-14,8,1.46e+22,-4192579313.0148754,-1582771490.6402633,769229717.7266461,186148.6961494732,-442743.0174460046,-194237.67034132397,3293139.16877311
