Time [sec]         ,# Tag         ,Mass [g]     ,posx [code]    ,posy [code]   ,velx [code]    ,vely [code]    ,accx [code]    ,accy [code]
1608336.0 3.00000000e+00 1.98900000e+33 -1.49573335e+14 2.27249901e+12 3.06663518e+04 1.41281132e+06 1.90546440e-02 -2.63562031e-04 
3185136.0 3.00000000e+00 1.98900000e+33 -1.49501311e+14 4.49978755e+12 6.06750145e+04 1.41219423e+06 1.90013511e-02 -5.25183833e-04 
4761936.0 3.00000000e+00 1.98900000e+33 -1.49382048e+14 6.72577562e+12 9.05739043e+04 1.41116020e+06 1.89151726e-02 -7.92970851e-04 
6338736.0 3.00000000e+00 1.98900000e+33 -1.49215761e+14 8.94979708e+12 1.20313384e+05 1.40969751e+06 1.87991438e-02 -1.06946580e-03 
7915536.0 3.00000000e+00 1.98900000e+33 -1.49002735e+14 1.11711643e+13 1.49849288e+05 1.40779078e+06 1.86571402e-02 -1.35667129e-03 
9492336.0 3.00000000e+00 1.98900000e+33 -1.48743323e+14 1.33891632e+13 1.79144024e+05 1.40542198e+06 1.84935822e-02 -1.65597986e-03 
11069136.0 3.00000000e+00 1.98900000e+33 -1.48437929e+14 1.56030498e+13 2.08167195e+05 1.40257135e+06 1.83131338e-02 -1.96816790e-03 
12645936.0 3.00000000e+00 1.98900000e+33 -1.48087002e+14 1.78120481e+13 2.36895769e+05 1.39921833e+06 1.81204306e-02 -2.29344320e-03 
14222736.0 3.00000000e+00 1.98900000e+33 -1.47691018e+14 2.00153498e+13 2.65313856e+05 1.39534246e+06 1.79198580e-02 -2.63152967e-03 
15799536.0 3.00000000e+00 1.98900000e+33 -1.47250476e+14 2.22121148e+13 2.93412182e+05 1.39092400e+06 1.77153923e-02 -2.98177089e-03 
17376336.0 3.00000000e+00 1.98900000e+33 -1.46765884e+14 2.44014728e+13 3.21187359e+05 1.38594447e+06 1.75105029e-02 -3.34323649e-03 
18953136.0 3.00000000e+00 1.98900000e+33 -1.46237749e+14 2.65825255e+13 3.48641048e+05 1.38038701e+06 1.73081097e-02 -3.71481897e-03 
20529936.0 3.00000000e+00 1.98900000e+33 -1.45666575e+14 2.87543495e+13 3.75779086e+05 1.37423659e+06 1.71105822e-02 -4.09531337e-03 
22106736.0 3.00000000e+00 1.98900000e+33 -1.45052853e+14 3.09159993e+13 4.02610641e+05 1.36748012e+06 1.69197687e-02 -4.48347663e-03 
23683536.0 3.00000000e+00 1.98900000e+33 -1.44397057e+14 3.30665103e+13 4.29147418e+05 1.36010646e+06 1.67370424e-02 -4.87806639e-03 
25260336.0 3.00000000e+00 1.98900000e+33 -1.43699642e+14 3.52049017e+13 4.55402956e+05 1.35210644e+06 1.65633551e-02 -5.27786135e-03 
26837136.0 3.00000000e+00 1.98900000e+33 -1.42961039e+14 3.73301800e+13 4.81392005e+05 1.34347276e+06 1.63992913e-02 -5.68166633e-03 
28413936.0 3.00000000e+00 1.98900000e+33 -1.42181656e+14 3.94413414e+13 5.07129982e+05 1.33420002e+06 1.62451155e-02 -6.08830552e-03 
29990736.0 3.00000000e+00 1.98900000e+33 -1.41361877e+14 4.15373753e+13 5.32632502e+05 1.32428466e+06 1.61008128e-02 -6.49660755e-03 
31567536.0 3.00000000e+00 1.98900000e+33 -1.40502062e+14 4.36172668e+13 5.57914960e+05 1.31372495e+06 1.59661184e-02 -6.90538561e-03 
33144336.0 3.00000000e+00 1.98900000e+33 -1.39602545e+14 4.56799997e+13 5.82992152e+05 1.30252110e+06 1.58405379e-02 -7.31341568e-03 
34721136.0 3.00000000e+00 1.98900000e+33 -1.38663638e+14 4.77245598e+13 6.07877928e+05 1.29067527e+06 1.57233579e-02 -7.71941583e-03 
36297936.0 3.00000000e+00 1.98900000e+33 -1.37685635e+14 4.97499379e+13 6.32584843e+05 1.27819168e+06 1.56136497e-02 -8.12202916e-03 
37874736.0 3.00000000e+00 1.98900000e+33 -1.36668807e+14 5.17551332e+13 6.57123823e+05 1.26507679e+06 1.55102669e-02 -8.51981332e-03 
39451536.0 3.00000000e+00 1.98900000e+33 -1.35613413e+14 5.37391568e+13 6.81503813e+05 1.25133939e+06 1.54118419e-02 -8.91123902e-03 
41028336.0 3.00000000e+00 1.98900000e+33 -1.34519697e+14 5.57010357e+13 7.05731432e+05 1.23699072e+06 1.53167831e-02 -9.29470004e-03 
